"State","State Code","Place of Death","Place of Death Code","Year","Year Code","Deaths","Population","Crude Rate"
"California","06","Medical Facility - Outpatient or ER","2","2015","2015",557,"Not Applicable","Not Applicable"
"California","06","Medical Facility - Outpatient or ER","2","2016","2016",614,"Not Applicable","Not Applicable"
"California","06","Medical Facility - Dead on Arrival","3","1999","1999",10,"Not Applicable","Not Applicable"
"California","06","Medical Facility - Dead on Arrival","3","2004","2004",15,"Not Applicable","Not Applicable"
"California","06","Medical Facility - Dead on Arrival","3","2006","2006",10,"Not Applicable","Not Applicable"
"California","06","Medical Facility - Dead on Arrival","3","2007","2007",11,"Not Applicable","Not Applicable"
"California","06","Medical Facility - Dead on Arrival","3","2010","2010",10,"Not Applicable","Not Applicable"
"California","06","Medical Facility - Status unknown","10","2002","2002",14,"Not Applicable","Not Applicable"
"California","06","Decedent's home","4","1999","1999",1045,"Not Applicable","Not Applicable"
"California","06","Decedent's home","4","2000","2000",1046,"Not Applicable","Not Applicable"
"California","06","Decedent's home","4","2001","2001",1014,"Not Applicable","Not Applicable"
"California","06","Decedent's home","4","2002","2002",1071,"Not Applicable","Not Applicable"
"California","06","Decedent's home","4","2003","2003",1066,"Not Applicable","Not Applicable"
"California","06","Decedent's home","4","2004","2004",978,"Not Applicable","Not Applicable"
"California","06","Decedent's home","4","2005","2005",998,"Not Applicable","Not Applicable"
"California","06","Decedent's home","4","2006","2006",959,"Not Applicable","Not Applicable"
"California","06","Decedent's home","4","2007","2007",1020,"Not Applicable","Not Applicable"
"California","06","Decedent's home","4","2008","2008",1075,"Not Applicable","Not Applicable"
"California","06","Decedent's home","4","2009","2009",1118,"Not Applicable","Not Applicable"
"California","06","Decedent's home","4","2010","2010",1083,"Not Applicable","Not Applicable"
"California","06","Decedent's home","4","2011","2011",1132,"Not Applicable","Not Applicable"
"California","06","Decedent's home","4","2012","2012",1130,"Not Applicable","Not Applicable"
"California","06","Decedent's home","4","2013","2013",1170,"Not Applicable","Not Applicable"
"California","06","Decedent's home","4","2014","2014",1161,"Not Applicable","Not Applicable"
"California","06","Decedent's home","4","2015","2015",1183,"Not Applicable","Not Applicable"
"California","06","Decedent's home","4","2016","2016",1205,"Not Applicable","Not Applicable"
"California","06","Other","7","1999","1999",931,"Not Applicable","Not Applicable"
"California","06","Other","7","2000","2000",968,"Not Applicable","Not Applicable"
"California","06","Other","7","2001","2001",1064,"Not Applicable","Not Applicable"
"California","06","Other","7","2002","2002",1098,"Not Applicable","Not Applicable"
"California","06","Other","7","2003","2003",1089,"Not Applicable","Not Applicable"
"California","06","Other","7","2004","2004",1088,"Not Applicable","Not Applicable"
"California","06","Other","7","2005","2005",1088,"Not Applicable","Not Applicable"
"California","06","Other","7","2006","2006",1112,"Not Applicable","Not Applicable"
"California","06","Other","7","2007","2007",1054,"Not Applicable","Not Applicable"
"California","06","Other","7","2008","2008",988,"Not Applicable","Not Applicable"
"California","06","Other","7","2009","2009",988,"Not Applicable","Not Applicable"
"California","06","Other","7","2010","2010",924,"Not Applicable","Not Applicable"
"California","06","Other","7","2011","2011",910,"Not Applicable","Not Applicable"
"California","06","Other","7","2012","2012",951,"Not Applicable","Not Applicable"
"California","06","Other","7","2013","2013",931,"Not Applicable","Not Applicable"
"California","06","Other","7","2014","2014",960,"Not Applicable","Not Applicable"
"California","06","Other","7","2015","2015",1034,"Not Applicable","Not Applicable"
"California","06","Other","7","2016","2016",1040,"Not Applicable","Not Applicable"
"California","06","Place of death unknown","9","2005","2005",17,"Not Applicable","Not Applicable"
"Colorado","08","Medical Facility - Inpatient","1","1999","1999",31,"Not Applicable","Not Applicable"
"Colorado","08","Medical Facility - Inpatient","1","2000","2000",29,"Not Applicable","Not Applicable"
"Colorado","08","Medical Facility - Inpatient","1","2001","2001",23,"Not Applicable","Not Applicable"
"Colorado","08","Medical Facility - Inpatient","1","2002","2002",22,"Not Applicable","Not Applicable"
"Colorado","08","Medical Facility - Inpatient","1","2003","2003",31,"Not Applicable","Not Applicable"
"Colorado","08","Medical Facility - Inpatient","1","2004","2004",30,"Not Applicable","Not Applicable"
"Colorado","08","Medical Facility - Inpatient","1","2005","2005",46,"Not Applicable","Not Applicable"
"Colorado","08","Medical Facility - Inpatient","1","2006","2006",31,"Not Applicable","Not Applicable"
"Colorado","08","Medical Facility - Inpatient","1","2007","2007",21,"Not Applicable","Not Applicable"
"Colorado","08","Medical Facility - Inpatient","1","2008","2008",29,"Not Applicable","Not Applicable"
"Colorado","08","Medical Facility - Inpatient","1","2009","2009",32,"Not Applicable","Not Applicable"
"Colorado","08","Medical Facility - Inpatient","1","2010","2010",28,"Not Applicable","Not Applicable"
"Colorado","08","Medical Facility - Inpatient","1","2011","2011",37,"Not Applicable","Not Applicable"
"Colorado","08","Medical Facility - Inpatient","1","2012","2012",29,"Not Applicable","Not Applicable"
"Colorado","08","Medical Facility - Inpatient","1","2013","2013",43,"Not Applicable","Not Applicable"
"Colorado","08","Medical Facility - Inpatient","1","2014","2014",24,"Not Applicable","Not Applicable"
"Colorado","08","Medical Facility - Inpatient","1","2015","2015",43,"Not Applicable","Not Applicable"
"Colorado","08","Medical Facility - Inpatient","1","2016","2016",46,"Not Applicable","Not Applicable"
"Colorado","08","Medical Facility - Outpatient or ER","2","1999","1999",58,"Not Applicable","Not Applicable"
"Colorado","08","Medical Facility - Outpatient or ER","2","2000","2000",45,"Not Applicable","Not Applicable"
"Colorado","08","Medical Facility - Outpatient or ER","2","2001","2001",44,"Not Applicable","Not Applicable"
"Colorado","08","Medical Facility - Outpatient or ER","2","2002","2002",53,"Not Applicable","Not Applicable"
"Colorado","08","Medical Facility - Outpatient or ER","2","2003","2003",58,"Not Applicable","Not Applicable"
"Colorado","08","Medical Facility - Outpatient or ER","2","2004","2004",63,"Not Applicable","Not Applicable"
"Colorado","08","Medical Facility - Outpatient or ER","2","2005","2005",62,"Not Applicable","Not Applicable"
"Colorado","08","Medical Facility - Outpatient or ER","2","2006","2006",63,"Not Applicable","Not Applicable"
"Colorado","08","Medical Facility - Outpatient or ER","2","2007","2007",53,"Not Applicable","Not Applicable"
"Colorado","08","Medical Facility - Outpatient or ER","2","2008","2008",59,"Not Applicable","Not Applicable"
"Colorado","08","Medical Facility - Outpatient or ER","2","2009","2009",66,"Not Applicable","Not Applicable"
"Colorado","08","Medical Facility - Outpatient or ER","2","2010","2010",56,"Not Applicable","Not Applicable"
"Colorado","08","Medical Facility - Outpatient or ER","2","2011","2011",69,"Not Applicable","Not Applicable"
"Colorado","08","Medical Facility - Outpatient or ER","2","2012","2012",72,"Not Applicable","Not Applicable"
"Colorado","08","Medical Facility - Outpatient or ER","2","2013","2013",67,"Not Applicable","Not Applicable"
"Colorado","08","Medical Facility - Outpatient or ER","2","2014","2014",55,"Not Applicable","Not Applicable"
"Colorado","08","Medical Facility - Outpatient or ER","2","2015","2015",80,"Not Applicable","Not Applicable"
"Colorado","08","Medical Facility - Outpatient or ER","2","2016","2016",84,"Not Applicable","Not Applicable"
"Colorado","08","Decedent's home","4","1999","1999",231,"Not Applicable","Not Applicable"
"Colorado","08","Decedent's home","4","2000","2000",262,"Not Applicable","Not Applicable"
"Colorado","08","Decedent's home","4","2001","2001",296,"Not Applicable","Not Applicable"
"Colorado","08","Decedent's home","4","2002","2002",287,"Not Applicable","Not Applicable"
"Colorado","08","Decedent's home","4","2003","2003",266,"Not Applicable","Not Applicable"
"Colorado","08","Decedent's home","4","2004","2004",317,"Not Applicable","Not Applicable"
"Colorado","08","Decedent's home","4","2005","2005",265,"Not Applicable","Not Applicable"
"Colorado","08","Decedent's home","4","2006","2006",241,"Not Applicable","Not Applicable"
"Colorado","08","Decedent's home","4","2007","2007",282,"Not Applicable","Not Applicable"
"Colorado","08","Decedent's home","4","2008","2008",282,"Not Applicable","Not Applicable"
"Colorado","08","Decedent's home","4","2009","2009",303,"Not Applicable","Not Applicable"
"Colorado","08","Decedent's home","4","2010","2010",298,"Not Applicable","Not Applicable"
"Colorado","08","Decedent's home","4","2011","2011",293,"Not Applicable","Not Applicable"
"Colorado","08","Decedent's home","4","2012","2012",357,"Not Applicable","Not Applicable"
"Colorado","08","Decedent's home","4","2013","2013",333,"Not Applicable","Not Applicable"
"Colorado","08","Decedent's home","4","2014","2014",389,"Not Applicable","Not Applicable"
"Colorado","08","Decedent's home","4","2015","2015",351,"Not Applicable","Not Applicable"
"Colorado","08","Decedent's home","4","2016","2016",396,"Not Applicable","Not Applicable"
"Colorado","08","Other","7","1999","1999",115,"Not Applicable","Not Applicable"
"Colorado","08","Other","7","2000","2000",98,"Not Applicable","Not Applicable"
"Colorado","08","Other","7","2001","2001",130,"Not Applicable","Not Applicable"
"Colorado","08","Other","7","2002","2002",139,"Not Applicable","Not Applicable"
"Colorado","08","Other","7","2003","2003",124,"Not Applicable","Not Applicable"
"Colorado","08","Other","7","2004","2004",120,"Not Applicable","Not Applicable"
"Colorado","08","Other","7","2005","2005",143,"Not Applicable","Not Applicable"
"Colorado","08","Other","7","2006","2006",142,"Not Applicable","Not Applicable"
"Colorado","08","Other","7","2007","2007",132,"Not Applicable","Not Applicable"
"Colorado","08","Other","7","2008","2008",132,"Not Applicable","Not Applicable"
"Colorado","08","Other","7","2009","2009",162,"Not Applicable","Not Applicable"
"Colorado","08","Other","7","2010","2010",147,"Not Applicable","Not Applicable"
"Colorado","08","Other","7","2011","2011",155,"Not Applicable","Not Applicable"
"Colorado","08","Other","7","2012","2012",197,"Not Applicable","Not Applicable"
"Colorado","08","Other","7","2013","2013",152,"Not Applicable","Not Applicable"
"Colorado","08","Other","7","2014","2014",173,"Not Applicable","Not Applicable"
"Colorado","08","Other","7","2015","2015",175,"Not Applicable","Not Applicable"
"Colorado","08","Other","7","2016","2016",246,"Not Applicable","Not Applicable"
"Colorado","08","Place of death unknown","9","2015","2015",29,"Not Applicable","Not Applicable"
"Connecticut","09","Medical Facility - Inpatient","1","1999","1999",22,"Not Applicable","Not Applicable"
"Connecticut","09","Medical Facility - Inpatient","1","2000","2000",17,"Not Applicable","Not Applicable"
"Connecticut","09","Medical Facility - Inpatient","1","2001","2001",15,"Not Applicable","Not Applicable"
"Connecticut","09","Medical Facility - Inpatient","1","2002","2002",13,"Not Applicable","Not Applicable"
"Connecticut","09","Medical Facility - Inpatient","1","2003","2003",12,"Not Applicable","Not Applicable"
"Connecticut","09","Medical Facility - Inpatient","1","2005","2005",17,"Not Applicable","Not Applicable"
"Connecticut","09","Medical Facility - Inpatient","1","2006","2006",12,"Not Applicable","Not Applicable"
"Connecticut","09","Medical Facility - Inpatient","1","2008","2008",13,"Not Applicable","Not Applicable"
"Connecticut","09","Medical Facility - Inpatient","1","2009","2009",15,"Not Applicable","Not Applicable"
"Connecticut","09","Medical Facility - Inpatient","1","2010","2010",15,"Not Applicable","Not Applicable"
"Connecticut","09","Medical Facility - Inpatient","1","2011","2011",29,"Not Applicable","Not Applicable"
"Connecticut","09","Medical Facility - Inpatient","1","2012","2012",16,"Not Applicable","Not Applicable"
"Connecticut","09","Medical Facility - Inpatient","1","2013","2013",12,"Not Applicable","Not Applicable"
"Connecticut","09","Medical Facility - Inpatient","1","2015","2015",15,"Not Applicable","Not Applicable"
"Connecticut","09","Medical Facility - Outpatient or ER","2","1999","1999",32,"Not Applicable","Not Applicable"
"Connecticut","09","Medical Facility - Outpatient or ER","2","2000","2000",24,"Not Applicable","Not Applicable"
"Connecticut","09","Medical Facility - Outpatient or ER","2","2001","2001",21,"Not Applicable","Not Applicable"
"Connecticut","09","Medical Facility - Outpatient or ER","2","2002","2002",19,"Not Applicable","Not Applicable"
"Connecticut","09","Medical Facility - Outpatient or ER","2","2003","2003",25,"Not Applicable","Not Applicable"
"Connecticut","09","Medical Facility - Outpatient or ER","2","2004","2004",32,"Not Applicable","Not Applicable"
"Connecticut","09","Medical Facility - Outpatient or ER","2","2005","2005",35,"Not Applicable","Not Applicable"
"Connecticut","09","Medical Facility - Outpatient or ER","2","2006","2006",41,"Not Applicable","Not Applicable"
"Connecticut","09","Medical Facility - Outpatient or ER","2","2007","2007",30,"Not Applicable","Not Applicable"
"Connecticut","09","Medical Facility - Outpatient or ER","2","2008","2008",47,"Not Applicable","Not Applicable"
"Connecticut","09","Medical Facility - Outpatient or ER","2","2009","2009",52,"Not Applicable","Not Applicable"
"Connecticut","09","Medical Facility - Outpatient or ER","2","2010","2010",58,"Not Applicable","Not Applicable"
"Connecticut","09","Medical Facility - Outpatient or ER","2","2011","2011",48,"Not Applicable","Not Applicable"
"Connecticut","09","Medical Facility - Outpatient or ER","2","2012","2012",56,"Not Applicable","Not Applicable"
"Connecticut","09","Medical Facility - Outpatient or ER","2","2013","2013",35,"Not Applicable","Not Applicable"
"Connecticut","09","Medical Facility - Outpatient or ER","2","2014","2014",39,"Not Applicable","Not Applicable"
"Connecticut","09","Medical Facility - Outpatient or ER","2","2015","2015",36,"Not Applicable","Not Applicable"
"Connecticut","09","Medical Facility - Outpatient or ER","2","2016","2016",30,"Not Applicable","Not Applicable"
"Connecticut","09","Medical Facility - Dead on Arrival","3","1999","1999",19,"Not Applicable","Not Applicable"
"Connecticut","09","Medical Facility - Dead on Arrival","3","2000","2000",20,"Not Applicable","Not Applicable"
