"Census Region","Census Region Code","State","State Code","ICD-10 113 Cause List","ICD-10 113 Cause List Code","Year","Year Code","Deaths","Population","Crude Rate"
"Census Region 1: Northeast","CENS-R1","Connecticut","09","Motor vehicle accidents (V02-V04,V09.0,V09.2,V12-V14,V19.0-V19.2,V19.4-V19.6,V20-V79,V80.3-V80.5,V81.0-V81.1,V82.0-V82.1,V83-V86,V87.0-V87.8,V88.0-V88.8,V89.0,V89.2)","GR113-114","2003","2003",42,944098,4.4
"Census Region 1: Northeast","CENS-R1","Connecticut","09","Motor vehicle accidents (V02-V04,V09.0,V09.2,V12-V14,V19.0-V19.2,V19.4-V19.6,V20-V79,V80.3-V80.5,V81.0-V81.1,V82.0-V82.1,V83-V86,V87.0-V87.8,V88.0-V88.8,V89.0,V89.2)","GR113-114","2004","2004",53,943246,5.6
"Census Region 1: Northeast","CENS-R1","Connecticut","09","Motor vehicle accidents (V02-V04,V09.0,V09.2,V12-V14,V19.0-V19.2,V19.4-V19.6,V20-V79,V80.3-V80.5,V81.0-V81.1,V82.0-V82.1,V83-V86,V87.0-V87.8,V88.0-V88.8,V89.0,V89.2)","GR113-114","2005","2005",39,939226,4.2
"Census Region 1: Northeast","CENS-R1","Connecticut","09","Motor vehicle accidents (V02-V04,V09.0,V09.2,V12-V14,V19.0-V19.2,V19.4-V19.6,V20-V79,V80.3-V80.5,V81.0-V81.1,V82.0-V82.1,V83-V86,V87.0-V87.8,V88.0-V88.8,V89.0,V89.2)","GR113-114","2006","2006",45,935104,4.8
"Census Region 1: Northeast","CENS-R1","Connecticut","09","Motor vehicle accidents (V02-V04,V09.0,V09.2,V12-V14,V19.0-V19.2,V19.4-V19.6,V20-V79,V80.3-V80.5,V81.0-V81.1,V82.0-V82.1,V83-V86,V87.0-V87.8,V88.0-V88.8,V89.0,V89.2)","GR113-114","2007","2007",52,930555,5.6
"Census Region 1: Northeast","CENS-R1","Connecticut","09","Motor vehicle accidents (V02-V04,V09.0,V09.2,V12-V14,V19.0-V19.2,V19.4-V19.6,V20-V79,V80.3-V80.5,V81.0-V81.1,V82.0-V82.1,V83-V86,V87.0-V87.8,V88.0-V88.8,V89.0,V89.2)","GR113-114","2008","2008",36,926767,3.9
"Census Region 1: Northeast","CENS-R1","Connecticut","09","Motor vehicle accidents (V02-V04,V09.0,V09.2,V12-V14,V19.0-V19.2,V19.4-V19.6,V20-V79,V80.3-V80.5,V81.0-V81.1,V82.0-V82.1,V83-V86,V87.0-V87.8,V88.0-V88.8,V89.0,V89.2)","GR113-114","2009","2009",29,921458,3.1
"Census Region 1: Northeast","CENS-R1","Connecticut","09","Motor vehicle accidents (V02-V04,V09.0,V09.2,V12-V14,V19.0-V19.2,V19.4-V19.6,V20-V79,V80.3-V80.5,V81.0-V81.1,V82.0-V82.1,V83-V86,V87.0-V87.8,V88.0-V88.8,V89.0,V89.2)","GR113-114","2010","2010",33,915776,3.6
"Census Region 1: Northeast","CENS-R1","Connecticut","09","Motor vehicle accidents (V02-V04,V09.0,V09.2,V12-V14,V19.0-V19.2,V19.4-V19.6,V20-V79,V80.3-V80.5,V81.0-V81.1,V82.0-V82.1,V83-V86,V87.0-V87.8,V88.0-V88.8,V89.0,V89.2)","GR113-114","2011","2011",27,907160,3
"Census Region 1: Northeast","CENS-R1","Connecticut","09","Motor vehicle accidents (V02-V04,V09.0,V09.2,V12-V14,V19.0-V19.2,V19.4-V19.6,V20-V79,V80.3-V80.5,V81.0-V81.1,V82.0-V82.1,V83-V86,V87.0-V87.8,V88.0-V88.8,V89.0,V89.2)","GR113-114","2012","2012",24,901680,2.7
"Census Region 1: Northeast","CENS-R1","Connecticut","09","Motor vehicle accidents (V02-V04,V09.0,V09.2,V12-V14,V19.0-V19.2,V19.4-V19.6,V20-V79,V80.3-V80.5,V81.0-V81.1,V82.0-V82.1,V83-V86,V87.0-V87.8,V88.0-V88.8,V89.0,V89.2)","GR113-114","2013","2013",33,893049,3.7
"Census Region 1: Northeast","CENS-R1","Connecticut","09","Motor vehicle accidents (V02-V04,V09.0,V09.2,V12-V14,V19.0-V19.2,V19.4-V19.6,V20-V79,V80.3-V80.5,V81.0-V81.1,V82.0-V82.1,V83-V86,V87.0-V87.8,V88.0-V88.8,V89.0,V89.2)","GR113-114","2014","2014",20,881696,2.3
"Census Region 1: Northeast","CENS-R1","Connecticut","09","Motor vehicle accidents (V02-V04,V09.0,V09.2,V12-V14,V19.0-V19.2,V19.4-V19.6,V20-V79,V80.3-V80.5,V81.0-V81.1,V82.0-V82.1,V83-V86,V87.0-V87.8,V88.0-V88.8,V89.0,V89.2)","GR113-114","2015","2015",27,869474,3.1
"Census Region 1: Northeast","CENS-R1","Connecticut","09","Motor vehicle accidents (V02-V04,V09.0,V09.2,V12-V14,V19.0-V19.2,V19.4-V19.6,V20-V79,V80.3-V80.5,V81.0-V81.1,V82.0-V82.1,V83-V86,V87.0-V87.8,V88.0-V88.8,V89.0,V89.2)","GR113-114","2016","2016",21,857498,2.4
"Census Region 1: Northeast","CENS-R1","Connecticut","09","Nontransport accidents (W00-X59,Y86)","GR113-117","1999","1999",28,917417,3.1
"Census Region 1: Northeast","CENS-R1","Connecticut","09","Nontransport accidents (W00-X59,Y86)","GR113-117","2000","2000",27,925702,2.9
"Census Region 1: Northeast","CENS-R1","Connecticut","09","Nontransport accidents (W00-X59,Y86)","GR113-117","2001","2001",33,934730,3.5
"Census Region 1: Northeast","CENS-R1","Connecticut","09","Nontransport accidents (W00-X59,Y86)","GR113-117","2002","2002",34,940829,3.6
"Census Region 1: Northeast","CENS-R1","Connecticut","09","Nontransport accidents (W00-X59,Y86)","GR113-117","2003","2003",25,944098,2.6
"Census Region 1: Northeast","CENS-R1","Connecticut","09","Nontransport accidents (W00-X59,Y86)","GR113-117","2004","2004",38,943246,4
"Census Region 1: Northeast","CENS-R1","Connecticut","09","Nontransport accidents (W00-X59,Y86)","GR113-117","2005","2005",35,939226,3.7
"Census Region 1: Northeast","CENS-R1","Connecticut","09","Nontransport accidents (W00-X59,Y86)","GR113-117","2006","2006",30,935104,3.2
"Census Region 1: Northeast","CENS-R1","Connecticut","09","Nontransport accidents (W00-X59,Y86)","GR113-117","2007","2007",28,930555,3
"Census Region 1: Northeast","CENS-R1","Connecticut","09","Nontransport accidents (W00-X59,Y86)","GR113-117","2008","2008",30,926767,3.2
"Census Region 1: Northeast","CENS-R1","Connecticut","09","Nontransport accidents (W00-X59,Y86)","GR113-117","2009","2009",28,921458,3
"Census Region 1: Northeast","CENS-R1","Connecticut","09","Nontransport accidents (W00-X59,Y86)","GR113-117","2010","2010",11,915776,"Unreliable"
"Census Region 1: Northeast","CENS-R1","Connecticut","09","Nontransport accidents (W00-X59,Y86)","GR113-117","2011","2011",27,907160,3
"Census Region 1: Northeast","CENS-R1","Connecticut","09","Nontransport accidents (W00-X59,Y86)","GR113-117","2012","2012",27,901680,3
"Census Region 1: Northeast","CENS-R1","Connecticut","09","Nontransport accidents (W00-X59,Y86)","GR113-117","2013","2013",19,893049,"Unreliable"
"Census Region 1: Northeast","CENS-R1","Connecticut","09","Nontransport accidents (W00-X59,Y86)","GR113-117","2014","2014",18,881696,"Unreliable"
"Census Region 1: Northeast","CENS-R1","Connecticut","09","Nontransport accidents (W00-X59,Y86)","GR113-117","2015","2015",19,869474,"Unreliable"
"Census Region 1: Northeast","CENS-R1","Connecticut","09","Nontransport accidents (W00-X59,Y86)","GR113-117","2016","2016",25,857498,2.9
"Census Region 1: Northeast","CENS-R1","Connecticut","09","Accidental drowning and submersion (W65-W74)","GR113-120","2000","2000",10,925702,"Unreliable"
"Census Region 1: Northeast","CENS-R1","Connecticut","09","Accidental drowning and submersion (W65-W74)","GR113-120","2001","2001",13,934730,"Unreliable"
"Census Region 1: Northeast","CENS-R1","Connecticut","09","Accidental poisoning and exposure to noxious substances (X40-X49)","GR113-122","2002","2002",15,940829,"Unreliable"
"Census Region 1: Northeast","CENS-R1","Connecticut","09","Accidental poisoning and exposure to noxious substances (X40-X49)","GR113-122","2003","2003",11,944098,"Unreliable"
"Census Region 1: Northeast","CENS-R1","Connecticut","09","Accidental poisoning and exposure to noxious substances (X40-X49)","GR113-122","2004","2004",15,943246,"Unreliable"
"Census Region 1: Northeast","CENS-R1","Connecticut","09","Accidental poisoning and exposure to noxious substances (X40-X49)","GR113-122","2005","2005",13,939226,"Unreliable"
"Census Region 1: Northeast","CENS-R1","Connecticut","09","Accidental poisoning and exposure to noxious substances (X40-X49)","GR113-122","2006","2006",11,935104,"Unreliable"
"Census Region 1: Northeast","CENS-R1","Connecticut","09","Accidental poisoning and exposure to noxious substances (X40-X49)","GR113-122","2007","2007",12,930555,"Unreliable"
"Census Region 1: Northeast","CENS-R1","Connecticut","09","Accidental poisoning and exposure to noxious substances (X40-X49)","GR113-122","2008","2008",11,926767,"Unreliable"
"Census Region 1: Northeast","CENS-R1","Connecticut","09","Accidental poisoning and exposure to noxious substances (X40-X49)","GR113-122","2015","2015",10,869474,"Unreliable"
"Census Region 1: Northeast","CENS-R1","Connecticut","09","Accidental poisoning and exposure to noxious substances (X40-X49)","GR113-122","2016","2016",10,857498,"Unreliable"
"Census Region 1: Northeast","CENS-R1","Connecticut","09","Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)","GR113-123","1999","1999",10,917417,"Unreliable"
"Census Region 1: Northeast","CENS-R1","Connecticut","09","Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)","GR113-123","2000","2000",11,925702,"Unreliable"
"Census Region 1: Northeast","CENS-R1","Connecticut","09","Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)","GR113-123","2004","2004",12,943246,"Unreliable"
"Census Region 1: Northeast","CENS-R1","Connecticut","09","Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)","GR113-123","2005","2005",11,939226,"Unreliable"
"Census Region 1: Northeast","CENS-R1","Connecticut","09","#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)","GR113-124","1999","1999",12,917417,"Unreliable"
"Census Region 1: Northeast","CENS-R1","Connecticut","09","#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)","GR113-124","2000","2000",19,925702,"Unreliable"
"Census Region 1: Northeast","CENS-R1","Connecticut","09","#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)","GR113-124","2001","2001",22,934730,2.4
"Census Region 1: Northeast","CENS-R1","Connecticut","09","#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)","GR113-124","2002","2002",14,940829,"Unreliable"
"Census Region 1: Northeast","CENS-R1","Connecticut","09","#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)","GR113-124","2004","2004",13,943246,"Unreliable"
"Census Region 1: Northeast","CENS-R1","Connecticut","09","#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)","GR113-124","2005","2005",14,939226,"Unreliable"
"Census Region 1: Northeast","CENS-R1","Connecticut","09","#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)","GR113-124","2006","2006",19,935104,"Unreliable"
"Census Region 1: Northeast","CENS-R1","Connecticut","09","#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)","GR113-124","2007","2007",17,930555,"Unreliable"
"Census Region 1: Northeast","CENS-R1","Connecticut","09","#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)","GR113-124","2008","2008",21,926767,2.3
"Census Region 1: Northeast","CENS-R1","Connecticut","09","#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)","GR113-124","2009","2009",16,921458,"Unreliable"
"Census Region 1: Northeast","CENS-R1","Connecticut","09","#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)","GR113-124","2010","2010",12,915776,"Unreliable"
"Census Region 1: Northeast","CENS-R1","Connecticut","09","#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)","GR113-124","2011","2011",17,907160,"Unreliable"
"Census Region 1: Northeast","CENS-R1","Connecticut","09","#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)","GR113-124","2012","2012",17,901680,"Unreliable"
"Census Region 1: Northeast","CENS-R1","Connecticut","09","#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)","GR113-124","2013","2013",15,893049,"Unreliable"
"Census Region 1: Northeast","CENS-R1","Connecticut","09","#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)","GR113-124","2014","2014",16,881696,"Unreliable"
"Census Region 1: Northeast","CENS-R1","Connecticut","09","#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)","GR113-124","2015","2015",17,869474,"Unreliable"
"Census Region 1: Northeast","CENS-R1","Connecticut","09","#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)","GR113-124","2016","2016",15,857498,"Unreliable"
"Census Region 1: Northeast","CENS-R1","Connecticut","09","Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)","GR113-126","2000","2000",13,925702,"Unreliable"
"Census Region 1: Northeast","CENS-R1","Connecticut","09","Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)","GR113-126","2001","2001",18,934730,"Unreliable"
"Census Region 1: Northeast","CENS-R1","Connecticut","09","Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)","GR113-126","2002","2002",10,940829,"Unreliable"
"Census Region 1: Northeast","CENS-R1","Connecticut","09","Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)","GR113-126","2004","2004",11,943246,"Unreliable"
"Census Region 1: Northeast","CENS-R1","Connecticut","09","Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)","GR113-126","2005","2005",12,939226,"Unreliable"
"Census Region 1: Northeast","CENS-R1","Connecticut","09","Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)","GR113-126","2006","2006",15,935104,"Unreliable"
"Census Region 1: Northeast","CENS-R1","Connecticut","09","Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)","GR113-126","2007","2007",14,930555,"Unreliable"
"Census Region 1: Northeast","CENS-R1","Connecticut","09","Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)","GR113-126","2008","2008",18,926767,"Unreliable"
"Census Region 1: Northeast","CENS-R1","Connecticut","09","Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)","GR113-126","2009","2009",12,921458,"Unreliable"
"Census Region 1: Northeast","CENS-R1","Connecticut","09","Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)","GR113-126","2010","2010",10,915776,"Unreliable"
"Census Region 1: Northeast","CENS-R1","Connecticut","09","Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)","GR113-126","2011","2011",12,907160,"Unreliable"
"Census Region 1: Northeast","CENS-R1","Connecticut","09","Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)","GR113-126","2012","2012",14,901680,"Unreliable"
"Census Region 1: Northeast","CENS-R1","Connecticut","09","Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)","GR113-126","2013","2013",14,893049,"Unreliable"
"Census Region 1: Northeast","CENS-R1","Connecticut","09","Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)","GR113-126","2014","2014",13,881696,"Unreliable"
"Census Region 1: Northeast","CENS-R1","Connecticut","09","Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)","GR113-126","2015","2015",13,869474,"Unreliable"
"Census Region 1: Northeast","CENS-R1","Connecticut","09","Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)","GR113-126","2016","2016",13,857498,"Unreliable"
"Census Region 1: Northeast","CENS-R1","Connecticut","09","#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)","GR113-127","1999","1999",19,917417,"Unreliable"
"Census Region 1: Northeast","CENS-R1","Connecticut","09","#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)","GR113-127","2000","2000",12,925702,"Unreliable"
"Census Region 1: Northeast","CENS-R1","Connecticut","09","#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)","GR113-127","2001","2001",20,934730,2.1
"Census Region 1: Northeast","CENS-R1","Connecticut","09","#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)","GR113-127","2002","2002",16,940829,"Unreliable"
"Census Region 1: Northeast","CENS-R1","Connecticut","09","#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)","GR113-127","2003","2003",18,944098,"Unreliable"
"Census Region 1: Northeast","CENS-R1","Connecticut","09","#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)","GR113-127","2004","2004",20,943246,2.1
"Census Region 1: Northeast","CENS-R1","Connecticut","09","#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)","GR113-127","2005","2005",16,939226,"Unreliable"
"Census Region 1: Northeast","CENS-R1","Connecticut","09","#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)","GR113-127","2006","2006",25,935104,2.7
