"State","State Code","ICD Sub-Chapter","ICD Sub-Chapter Code","Year","Year Code","Deaths","Population","Crude Rate"
"North Carolina","37","Assault","X85-Y09","2008","2008",467,9309449,5
"North Carolina","37","Assault","X85-Y09","2009","2009",407,9449566,4.3
"North Carolina","37","Assault","X85-Y09","2010","2010",376,9535483,3.9
"North Carolina","37","Assault","X85-Y09","2011","2011",380,9656401,3.9
"North Carolina","37","Assault","X85-Y09","2012","2012",422,9752073,4.3
"North Carolina","37","Assault","X85-Y09","2013","2013",412,9848060,4.2
"North Carolina","37","Assault","X85-Y09","2014","2014",391,9943964,3.9
"North Carolina","37","Assault","X85-Y09","2015","2015",438,10042802,4.4
"North Carolina","37","Assault","X85-Y09","2016","2016",558,10146788,5.5
"North Dakota","38","Intentional self-harm","X60-X84","1999","1999",39,644259,6.1
"North Dakota","38","Intentional self-harm","X60-X84","2000","2000",35,642200,5.5
"North Dakota","38","Intentional self-harm","X60-X84","2001","2001",41,639062,6.4
"North Dakota","38","Intentional self-harm","X60-X84","2002","2002",53,638168,8.3
"North Dakota","38","Intentional self-harm","X60-X84","2003","2003",41,638817,6.4
"North Dakota","38","Intentional self-harm","X60-X84","2004","2004",41,644705,6.4
"North Dakota","38","Intentional self-harm","X60-X84","2005","2005",56,646089,8.7
"North Dakota","38","Intentional self-harm","X60-X84","2006","2006",41,649422,6.3
"North Dakota","38","Intentional self-harm","X60-X84","2007","2007",49,652822,7.5
"North Dakota","38","Intentional self-harm","X60-X84","2008","2008",55,657569,8.4
"North Dakota","38","Intentional self-harm","X60-X84","2009","2009",50,664968,7.5
"North Dakota","38","Intentional self-harm","X60-X84","2010","2010",56,672591,8.3
"North Dakota","38","Intentional self-harm","X60-X84","2011","2011",51,683932,7.5
"North Dakota","38","Intentional self-harm","X60-X84","2012","2012",63,699628,9
"North Dakota","38","Intentional self-harm","X60-X84","2013","2013",76,723393,10.5
"North Dakota","38","Intentional self-harm","X60-X84","2014","2014",85,739482,11.5
"North Dakota","38","Intentional self-harm","X60-X84","2015","2015",76,756927,10
"North Dakota","38","Intentional self-harm","X60-X84","2016","2016",75,757952,9.9
"North Dakota","38","Assault","X85-Y09","2003","2003",12,638817,"Unreliable"
"North Dakota","38","Assault","X85-Y09","2015","2015",11,756927,"Unreliable"
"North Dakota","38","Assault","X85-Y09","2016","2016",10,757952,"Unreliable"
"Ohio","39","Other external causes of accidental injury","W00-X59","1999","1999",34,11335454,0.3
"Ohio","39","Other external causes of accidental injury","W00-X59","2000","2000",35,11353140,0.3
"Ohio","39","Other external causes of accidental injury","W00-X59","2001","2001",26,11387404,0.2
"Ohio","39","Other external causes of accidental injury","W00-X59","2002","2002",19,11407889,"Unreliable"
"Ohio","39","Other external causes of accidental injury","W00-X59","2003","2003",21,11434788,0.2
"Ohio","39","Other external causes of accidental injury","W00-X59","2004","2004",20,11452251,0.2
"Ohio","39","Other external causes of accidental injury","W00-X59","2005","2005",24,11463320,0.2
"Ohio","39","Other external causes of accidental injury","W00-X59","2006","2006",25,11481213,0.2
"Ohio","39","Other external causes of accidental injury","W00-X59","2007","2007",14,11500468,"Unreliable"
"Ohio","39","Other external causes of accidental injury","W00-X59","2008","2008",12,11515391,"Unreliable"
"Ohio","39","Other external causes of accidental injury","W00-X59","2009","2009",19,11528896,"Unreliable"
"Ohio","39","Other external causes of accidental injury","W00-X59","2011","2011",18,11544951,"Unreliable"
"Ohio","39","Other external causes of accidental injury","W00-X59","2013","2013",21,11570808,0.2
"Ohio","39","Other external causes of accidental injury","W00-X59","2014","2014",18,11594163,"Unreliable"
"Ohio","39","Other external causes of accidental injury","W00-X59","2015","2015",15,11613423,"Unreliable"
"Ohio","39","Other external causes of accidental injury","W00-X59","2016","2016",12,11614373,"Unreliable"
"Ohio","39","Intentional self-harm","X60-X84","1999","1999",626,11335454,5.5
"Ohio","39","Intentional self-harm","X60-X84","2000","2000",584,11353140,5.1
"Ohio","39","Intentional self-harm","X60-X84","2001","2001",671,11387404,5.9
"Ohio","39","Intentional self-harm","X60-X84","2002","2002",675,11407889,5.9
"Ohio","39","Intentional self-harm","X60-X84","2003","2003",572,11434788,5
"Ohio","39","Intentional self-harm","X60-X84","2004","2004",657,11452251,5.7
"Ohio","39","Intentional self-harm","X60-X84","2005","2005",668,11463320,5.8
"Ohio","39","Intentional self-harm","X60-X84","2006","2006",626,11481213,5.5
"Ohio","39","Intentional self-harm","X60-X84","2007","2007",659,11500468,5.7
"Ohio","39","Intentional self-harm","X60-X84","2008","2008",684,11515391,5.9
"Ohio","39","Intentional self-harm","X60-X84","2009","2009",590,11528896,5.1
"Ohio","39","Intentional self-harm","X60-X84","2010","2010",724,11536504,6.3
"Ohio","39","Intentional self-harm","X60-X84","2011","2011",726,11544951,6.3
"Ohio","39","Intentional self-harm","X60-X84","2012","2012",784,11544225,6.8
"Ohio","39","Intentional self-harm","X60-X84","2013","2013",800,11570808,6.9
"Ohio","39","Intentional self-harm","X60-X84","2014","2014",744,11594163,6.4
"Ohio","39","Intentional self-harm","X60-X84","2015","2015",861,11613423,7.4
"Ohio","39","Intentional self-harm","X60-X84","2016","2016",926,11614373,8
"Ohio","39","Assault","X85-Y09","1999","1999",256,11335454,2.3
"Ohio","39","Assault","X85-Y09","2000","2000",253,11353140,2.2
"Ohio","39","Assault","X85-Y09","2001","2001",316,11387404,2.8
"Ohio","39","Assault","X85-Y09","2002","2002",353,11407889,3.1
"Ohio","39","Assault","X85-Y09","2003","2003",321,11434788,2.8
"Ohio","39","Assault","X85-Y09","2004","2004",340,11452251,3
"Ohio","39","Assault","X85-Y09","2005","2005",408,11463320,3.6
"Ohio","39","Assault","X85-Y09","2006","2006",451,11481213,3.9
"Ohio","39","Assault","X85-Y09","2007","2007",413,11500468,3.6
"Ohio","39","Assault","X85-Y09","2008","2008",402,11515391,3.5
"Ohio","39","Assault","X85-Y09","2009","2009",366,11528896,3.2
"Ohio","39","Assault","X85-Y09","2010","2010",396,11536504,3.4
"Ohio","39","Assault","X85-Y09","2011","2011",453,11544951,3.9
"Ohio","39","Assault","X85-Y09","2012","2012",437,11544225,3.8
"Ohio","39","Assault","X85-Y09","2013","2013",447,11570808,3.9
"Ohio","39","Assault","X85-Y09","2014","2014",422,11594163,3.6
"Ohio","39","Assault","X85-Y09","2015","2015",484,11613423,4.2
"Ohio","39","Assault","X85-Y09","2016","2016",557,11614373,4.8
"Oklahoma","40","Other external causes of accidental injury","W00-X59","1999","1999",28,3437147,0.8
"Oklahoma","40","Other external causes of accidental injury","W00-X59","2000","2000",21,3450654,0.6
"Oklahoma","40","Other external causes of accidental injury","W00-X59","2001","2001",13,3467100,"Unreliable"
"Oklahoma","40","Other external causes of accidental injury","W00-X59","2002","2002",13,3489080,"Unreliable"
"Oklahoma","40","Other external causes of accidental injury","W00-X59","2003","2003",15,3504892,"Unreliable"
"Oklahoma","40","Other external causes of accidental injury","W00-X59","2004","2004",10,3525233,"Unreliable"
"Oklahoma","40","Other external causes of accidental injury","W00-X59","2005","2005",16,3548597,"Unreliable"
"Oklahoma","40","Other external causes of accidental injury","W00-X59","2008","2008",12,3668976,"Unreliable"
"Oklahoma","40","Other external causes of accidental injury","W00-X59","2009","2009",15,3717572,"Unreliable"
"Oklahoma","40","Other external causes of accidental injury","W00-X59","2010","2010",24,3751351,0.6
"Oklahoma","40","Other external causes of accidental injury","W00-X59","2011","2011",18,3791508,"Unreliable"
"Oklahoma","40","Other external causes of accidental injury","W00-X59","2012","2012",12,3814820,"Unreliable"
"Oklahoma","40","Other external causes of accidental injury","W00-X59","2013","2013",15,3850568,"Unreliable"
"Oklahoma","40","Other external causes of accidental injury","W00-X59","2014","2014",15,3878051,"Unreliable"
"Oklahoma","40","Intentional self-harm","X60-X84","1999","1999",317,3437147,9.2
"Oklahoma","40","Intentional self-harm","X60-X84","2000","2000",301,3450654,8.7
"Oklahoma","40","Intentional self-harm","X60-X84","2001","2001",332,3467100,9.6
"Oklahoma","40","Intentional self-harm","X60-X84","2002","2002",312,3489080,8.9
"Oklahoma","40","Intentional self-harm","X60-X84","2003","2003",281,3504892,8
"Oklahoma","40","Intentional self-harm","X60-X84","2004","2004",312,3525233,8.9
"Oklahoma","40","Intentional self-harm","X60-X84","2005","2005",302,3548597,8.5
"Oklahoma","40","Intentional self-harm","X60-X84","2006","2006",314,3594090,8.7
"Oklahoma","40","Intentional self-harm","X60-X84","2007","2007",315,3634349,8.7
"Oklahoma","40","Intentional self-harm","X60-X84","2008","2008",346,3668976,9.4
"Oklahoma","40","Intentional self-harm","X60-X84","2009","2009",363,3717572,9.8
"Oklahoma","40","Intentional self-harm","X60-X84","2010","2010",376,3751351,10
"Oklahoma","40","Intentional self-harm","X60-X84","2011","2011",440,3791508,11.6
"Oklahoma","40","Intentional self-harm","X60-X84","2012","2012",411,3814820,10.8
"Oklahoma","40","Intentional self-harm","X60-X84","2013","2013",433,3850568,11.2
"Oklahoma","40","Intentional self-harm","X60-X84","2014","2014",435,3878051,11.2
"Oklahoma","40","Intentional self-harm","X60-X84","2015","2015",468,3911338,12
"Oklahoma","40","Intentional self-harm","X60-X84","2016","2016",517,3923561,13.2
"Oklahoma","40","Assault","X85-Y09","1999","1999",150,3437147,4.4
"Oklahoma","40","Assault","X85-Y09","2000","2000",115,3450654,3.3
"Oklahoma","40","Assault","X85-Y09","2001","2001",126,3467100,3.6
"Oklahoma","40","Assault","X85-Y09","2002","2002",113,3489080,3.2
"Oklahoma","40","Assault","X85-Y09","2003","2003",139,3504892,4
"Oklahoma","40","Assault","X85-Y09","2004","2004",124,3525233,3.5
"Oklahoma","40","Assault","X85-Y09","2005","2005",136,3548597,3.8
"Oklahoma","40","Assault","X85-Y09","2006","2006",152,3594090,4.2
"Oklahoma","40","Assault","X85-Y09","2007","2007",151,3634349,4.2
"Oklahoma","40","Assault","X85-Y09","2008","2008",147,3668976,4
"Oklahoma","40","Assault","X85-Y09","2009","2009",148,3717572,4
"Oklahoma","40","Assault","X85-Y09","2010","2010",131,3751351,3.5
"Oklahoma","40","Assault","X85-Y09","2011","2011",166,3791508,4.4
"Oklahoma","40","Assault","X85-Y09","2012","2012",188,3814820,4.9
"Oklahoma","40","Assault","X85-Y09","2013","2013",178,3850568,4.6
"Oklahoma","40","Assault","X85-Y09","2014","2014",157,3878051,4
"Oklahoma","40","Assault","X85-Y09","2015","2015",221,3911338,5.7
"Oklahoma","40","Assault","X85-Y09","2016","2016",238,3923561,6.1
"Oregon","41","Other external causes of accidental injury","W00-X59","1999","1999",13,3393941,"Unreliable"
"Oregon","41","Other external causes of accidental injury","W00-X59","2001","2001",18,3467937,"Unreliable"
"Oregon","41","Other external causes of accidental injury","W00-X59","2004","2004",10,3569463,"Unreliable"
"Oregon","41","Intentional self-harm","X60-X84","1999","1999",309,3393941,9.1
"Oregon","41","Intentional self-harm","X60-X84","2000","2000",302,3421399,8.8
"Oregon","41","Intentional self-harm","X60-X84","2001","2001",280,3467937,8.1
"Oregon","41","Intentional self-harm","X60-X84","2002","2002",291,3513424,8.3
"Oregon","41","Intentional self-harm","X60-X84","2003","2003",331,3547376,9.3
"Oregon","41","Intentional self-harm","X60-X84","2004","2004",299,3569463,8.4
"Oregon","41","Intentional self-harm","X60-X84","2005","2005",319,3613202,8.8
"Oregon","41","Intentional self-harm","X60-X84","2006","2006",307,3670883,8.4
"Oregon","41","Intentional self-harm","X60-X84","2007","2007",327,3722417,8.8
"Oregon","41","Intentional self-harm","X60-X84","2008","2008",319,3768748,8.5
"Oregon","41","Intentional self-harm","X60-X84","2009","2009",345,3808600,9.1
"Oregon","41","Intentional self-harm","X60-X84","2010","2010",376,3831074,9.8
"Oregon","41","Intentional self-harm","X60-X84","2011","2011",343,3871859,8.9
"Oregon","41","Intentional self-harm","X60-X84","2012","2012",367,3899353,9.4
"Oregon","41","Intentional self-harm","X60-X84","2013","2013",389,3930065,9.9
"Oregon","41","Intentional self-harm","X60-X84","2014","2014",422,3970239,10.6
"Oregon","41","Intentional self-harm","X60-X84","2015","2015",373,4028977,9.3
"Oregon","41","Intentional self-harm","X60-X84","2016","2016",414,4093465,10.1
"Oregon","41","Assault","X85-Y09","1999","1999",60,3393941,1.8
"Oregon","41","Assault","X85-Y09","2000","2000",62,3421399,1.8
"Oregon","41","Assault","X85-Y09","2001","2001",47,3467937,1.4
"Oregon","41","Assault","X85-Y09","2002","2002",64,3513424,1.8
"Oregon","41","Assault","X85-Y09","2003","2003",52,3547376,1.5
"Oregon","41","Assault","X85-Y09","2004","2004",65,3569463,1.8
"Oregon","41","Assault","X85-Y09","2005","2005",54,3613202,1.5
"Oregon","41","Assault","X85-Y09","2006","2006",63,3670883,1.7
"Oregon","41","Assault","X85-Y09","2007","2007",43,3722417,1.2
"Oregon","41","Assault","X85-Y09","2008","2008",49,3768748,1.3
"Oregon","41","Assault","X85-Y09","2009","2009",55,3808600,1.4
"Oregon","41","Assault","X85-Y09","2010","2010",60,3831074,1.6
"Oregon","41","Assault","X85-Y09","2011","2011",62,3871859,1.6
"Oregon","41","Assault","X85-Y09","2012","2012",53,3899353,1.4
"Oregon","41","Assault","X85-Y09","2013","2013",54,3930065,1.4
"Oregon","41","Assault","X85-Y09","2014","2014",53,3970239,1.3
"Oregon","41","Assault","X85-Y09","2015","2015",94,4028977,2.3
"Oregon","41","Assault","X85-Y09","2016","2016",78,4093465,1.9
"Pennsylvania","42","Other external causes of accidental injury","W00-X59","1999","1999",36,12263805,0.3
"Pennsylvania","42","Other external causes of accidental injury","W00-X59","2000","2000",42,12281054,0.3
"Pennsylvania","42","Other external causes of accidental injury","W00-X59","2001","2001",23,12298970,0.2
"Pennsylvania","42","Other external causes of accidental injury","W00-X59","2002","2002",25,12331031,0.2
"Pennsylvania","42","Other external causes of accidental injury","W00-X59","2003","2003",20,12374658,0.2
"Pennsylvania","42","Other external causes of accidental injury","W00-X59","2004","2004",26,12410722,0.2
"Pennsylvania","42","Other external causes of accidental injury","W00-X59","2005","2005",32,12449990,0.3
"Pennsylvania","42","Other external causes of accidental injury","W00-X59","2006","2006",30,12510809,0.2
"Pennsylvania","42","Other external causes of accidental injury","W00-X59","2007","2007",23,12563937,0.2
"Pennsylvania","42","Other external causes of accidental injury","W00-X59","2008","2008",32,12612285,0.3
"Pennsylvania","42","Other external causes of accidental injury","W00-X59","2009","2009",23,12666858,0.2
"Pennsylvania","42","Other external causes of accidental injury","W00-X59","2010","2010",32,12702379,0.3
"Pennsylvania","42","Other external causes of accidental injury","W00-X59","2011","2011",20,12742886,0.2
"Pennsylvania","42","Other external causes of accidental injury","W00-X59","2012","2012",65,12763536,0.5
"Pennsylvania","42","Other external causes of accidental injury","W00-X59","2013","2013",22,12773801,0.2
"Pennsylvania","42","Other external causes of accidental injury","W00-X59","2014","2014",14,12787209,"Unreliable"
"Pennsylvania","42","Other external causes of accidental injury","W00-X59","2015","2015",16,12802503,"Unreliable"
"Pennsylvania","42","Other external causes of accidental injury","W00-X59","2016","2016",16,12784227,"Unreliable"
"Pennsylvania","42","Intentional self-harm","X60-X84","1999","1999",709,12263805,5.8
"Pennsylvania","42","Intentional self-harm","X60-X84","2000","2000",756,12281054,6.2
"Pennsylvania","42","Intentional self-harm","X60-X84","2001","2001",684,12298970,5.6
"Pennsylvania","42","Intentional self-harm","X60-X84","2002","2002",720,12331031,5.8
"Pennsylvania","42","Intentional self-harm","X60-X84","2003","2003",724,12374658,5.9
"Pennsylvania","42","Intentional self-harm","X60-X84","2004","2004",722,12410722,5.8
"Pennsylvania","42","Intentional self-harm","X60-X84","2005","2005",768,12449990,6.2
"Pennsylvania","42","Intentional self-harm","X60-X84","2006","2006",734,12510809,5.9
"Pennsylvania","42","Intentional self-harm","X60-X84","2007","2007",719,12563937,5.7
"Pennsylvania","42","Intentional self-harm","X60-X84","2008","2008",770,12612285,6.1
"Pennsylvania","42","Intentional self-harm","X60-X84","2009","2009",825,12666858,6.5
"Pennsylvania","42","Intentional self-harm","X60-X84","2010","2010",762,12702379,6
"Pennsylvania","42","Intentional self-harm","X60-X84","2011","2011",883,12742886,6.9
"Pennsylvania","42","Intentional self-harm","X60-X84","2012","2012",819,12763536,6.4
"Pennsylvania","42","Intentional self-harm","X60-X84","2013","2013",918,12773801,7.2
"Pennsylvania","42","Intentional self-harm","X60-X84","2014","2014",897,12787209,7
"Pennsylvania","42","Intentional self-harm","X60-X84","2015","2015",932,12802503,7.3
"Pennsylvania","42","Intentional self-harm","X60-X84","2016","2016",976,12784227,7.6
"Pennsylvania","42","Assault","X85-Y09","1999","1999",428,12263805,3.5
"Pennsylvania","42","Assault","X85-Y09","2000","2000",439,12281054,3.6
"Pennsylvania","42","Assault","X85-Y09","2001","2001",444,12298970,3.6
"Pennsylvania","42","Assault","X85-Y09","2002","2002",456,12331031,3.7
"Pennsylvania","42","Assault","X85-Y09","2003","2003",467,12374658,3.8
"Pennsylvania","42","Assault","X85-Y09","2004","2004",504,12410722,4.1
"Pennsylvania","42","Assault","X85-Y09","2005","2005",535,12449990,4.3
"Pennsylvania","42","Assault","X85-Y09","2006","2006",593,12510809,4.7
"Pennsylvania","42","Assault","X85-Y09","2007","2007",554,12563937,4.4
"Pennsylvania","42","Assault","X85-Y09","2008","2008",524,12612285,4.2
"Pennsylvania","42","Assault","X85-Y09","2009","2009",483,12666858,3.8
"Pennsylvania","42","Assault","X85-Y09","2010","2010",501,12702379,3.9
"Pennsylvania","42","Assault","X85-Y09","2011","2011",512,12742886,4
"Pennsylvania","42","Assault","X85-Y09","2012","2012",547,12763536,4.3
"Pennsylvania","42","Assault","X85-Y09","2013","2013",486,12773801,3.8
"Pennsylvania","42","Assault","X85-Y09","2014","2014",466,12787209,3.6
"Pennsylvania","42","Assault","X85-Y09","2015","2015",522,12802503,4.1
"Pennsylvania","42","Assault","X85-Y09","2016","2016",538,12784227,4.2
"Rhode Island","44","Intentional self-harm","X60-X84","1999","1999",35,1040402,3.4
"Rhode Island","44","Intentional self-harm","X60-X84","2000","2000",27,1048319,2.6
"Rhode Island","44","Intentional self-harm","X60-X84","2001","2001",25,1057142,2.4
"Rhode Island","44","Intentional self-harm","X60-X84","2002","2002",30,1065995,2.8
"Rhode Island","44","Intentional self-harm","X60-X84","2003","2003",12,1071342,"Unreliable"
"Rhode Island","44","Intentional self-harm","X60-X84","2004","2004",22,1074579,2
"Rhode Island","44","Intentional self-harm","X60-X84","2005","2005",19,1067916,"Unreliable"
"Rhode Island","44","Intentional self-harm","X60-X84","2006","2006",27,1063096,2.5
"Rhode Island","44","Intentional self-harm","X60-X84","2007","2007",24,1057315,2.3
"Rhode Island","44","Intentional self-harm","X60-X84","2008","2008",23,1055003,2.2
"Rhode Island","44","Intentional self-harm","X60-X84","2009","2009",40,1053646,3.8
"Rhode Island","44","Intentional self-harm","X60-X84","2010","2010",30,1052567,2.9
"Rhode Island","44","Intentional self-harm","X60-X84","2011","2011",20,1051302,1.9
"Rhode Island","44","Intentional self-harm","X60-X84","2012","2012",26,1050292,2.5
"Rhode Island","44","Intentional self-harm","X60-X84","2013","2013",34,1051511,3.2
"Rhode Island","44","Intentional self-harm","X60-X84","2014","2014",20,1055173,1.9
"Rhode Island","44","Intentional self-harm","X60-X84","2015","2015",40,1056298,3.8
"Rhode Island","44","Intentional self-harm","X60-X84","2016","2016",35,1056426,3.3
"Rhode Island","44","Assault","X85-Y09","1999","1999",21,1040402,2
"Rhode Island","44","Assault","X85-Y09","2000","2000",27,1048319,2.6
"Rhode Island","44","Assault","X85-Y09","2001","2001",20,1057142,1.9
"Rhode Island","44","Assault","X85-Y09","2002","2002",25,1065995,2.3
"Rhode Island","44","Assault","X85-Y09","2003","2003",21,1071342,2
"Rhode Island","44","Assault","X85-Y09","2004","2004",18,1074579,"Unreliable"
"Rhode Island","44","Assault","X85-Y09","2005","2005",19,1067916,"Unreliable"
"Rhode Island","44","Assault","X85-Y09","2006","2006",19,1063096,"Unreliable"
"Rhode Island","44","Assault","X85-Y09","2007","2007",13,1057315,"Unreliable"
"Rhode Island","44","Assault","X85-Y09","2008","2008",19,1055003,"Unreliable"
"Rhode Island","44","Assault","X85-Y09","2009","2009",14,1053646,"Unreliable"
"Rhode Island","44","Assault","X85-Y09","2010","2010",17,1052567,"Unreliable"
"Rhode Island","44","Assault","X85-Y09","2011","2011",12,1051302,"Unreliable"
"Rhode Island","44","Assault","X85-Y09","2012","2012",15,1050292,"Unreliable"
"Rhode Island","44","Assault","X85-Y09","2013","2013",18,1051511,"Unreliable"
"Rhode Island","44","Assault","X85-Y09","2014","2014",13,1055173,"Unreliable"
"Rhode Island","44","Assault","X85-Y09","2015","2015",10,1056298,"Unreliable"
"Rhode Island","44","Assault","X85-Y09","2016","2016",13,1056426,"Unreliable"
"South Carolina","45","Other external causes of accidental injury","W00-X59","1999","1999",30,3974682,0.8
"South Carolina","45","Other external causes of accidental injury","W00-X59","2000","2000",18,4012012,"Unreliable"
"South Carolina","45","Other external causes of accidental injury","W00-X59","2001","2001",17,4064995,"Unreliable"
"South Carolina","45","Other external causes of accidental injury","W00-X59","2002","2002",31,4107795,0.8
"South Carolina","45","Other external causes of accidental injury","W00-X59","2003","2003",24,4150297,0.6
"South Carolina","45","Other external causes of accidental injury","W00-X59","2004","2004",17,4210921,"Unreliable"
"South Carolina","45","Other external causes of accidental injury","W00-X59","2005","2005",34,4270150,0.8
"South Carolina","45","Other external causes of accidental injury","W00-X59","2006","2006",17,4357847,"Unreliable"
"South Carolina","45","Other external causes of accidental injury","W00-X59","2007","2007",14,4444110,"Unreliable"
"South Carolina","45","Other external causes of accidental injury","W00-X59","2008","2008",14,4528996,"Unreliable"
"South Carolina","45","Other external causes of accidental injury","W00-X59","2009","2009",17,4589872,"Unreliable"
"South Carolina","45","Other external causes of accidental injury","W00-X59","2010","2010",20,4625364,0.4
"South Carolina","45","Other external causes of accidental injury","W00-X59","2011","2011",17,4679230,"Unreliable"
"South Carolina","45","Other external causes of accidental injury","W00-X59","2012","2012",26,4723723,0.6
"South Carolina","45","Other external causes of accidental injury","W00-X59","2013","2013",15,4774839,"Unreliable"
"South Carolina","45","Other external causes of accidental injury","W00-X59","2014","2014",13,4832482,"Unreliable"
"South Carolina","45","Other external causes of accidental injury","W00-X59","2015","2015",12,4896146,"Unreliable"
"South Carolina","45","Other external causes of accidental injury","W00-X59","2016","2016",22,4961119,0.4
"South Carolina","45","Intentional self-harm","X60-X84","1999","1999",287,3974682,7.2
"South Carolina","45","Intentional self-harm","X60-X84","2000","2000",297,4012012,7.4
"South Carolina","45","Intentional self-harm","X60-X84","2001","2001",311,4064995,7.7
"South Carolina","45","Intentional self-harm","X60-X84","2002","2002",304,4107795,7.4
"South Carolina","45","Intentional self-harm","X60-X84","2003","2003",328,4150297,7.9
"South Carolina","45","Intentional self-harm","X60-X84","2004","2004",328,4210921,7.8
"South Carolina","45","Intentional self-harm","X60-X84","2005","2005",314,4270150,7.4
"South Carolina","45","Intentional self-harm","X60-X84","2006","2006",315,4357847,7.2
"South Carolina","45","Intentional self-harm","X60-X84","2007","2007",311,4444110,7
"South Carolina","45","Intentional self-harm","X60-X84","2008","2008",343,4528996,7.6
"South Carolina","45","Intentional self-harm","X60-X84","2009","2009",377,4589872,8.2
"South Carolina","45","Intentional self-harm","X60-X84","2010","2010",392,4625364,8.5
"South Carolina","45","Intentional self-harm","X60-X84","2011","2011",426,4679230,9.1
"South Carolina","45","Intentional self-harm","X60-X84","2012","2012",433,4723723,9.2
"South Carolina","45","Intentional self-harm","X60-X84","2013","2013",470,4774839,9.8
"South Carolina","45","Intentional self-harm","X60-X84","2014","2014",479,4832482,9.9
"South Carolina","45","Intentional self-harm","X60-X84","2015","2015",469,4896146,9.6
"South Carolina","45","Intentional self-harm","X60-X84","2016","2016",525,4961119,10.6
"South Carolina","45","Assault","X85-Y09","1999","1999",223,3974682,5.6
"South Carolina","45","Assault","X85-Y09","2000","2000",169,4012012,4.2
"South Carolina","45","Assault","X85-Y09","2001","2001",228,4064995,5.6
"South Carolina","45","Assault","X85-Y09","2002","2002",227,4107795,5.5
"South Carolina","45","Assault","X85-Y09","2003","2003",236,4150297,5.7
"South Carolina","45","Assault","X85-Y09","2004","2004",220,4210921,5.2
"South Carolina","45","Assault","X85-Y09","2005","2005",235,4270150,5.5
"South Carolina","45","Assault","X85-Y09","2006","2006",274,4357847,6.3
"South Carolina","45","Assault","X85-Y09","2007","2007",255,4444110,5.7
"South Carolina","45","Assault","X85-Y09","2008","2008",249,4528996,5.5
"South Carolina","45","Assault","X85-Y09","2009","2009",235,4589872,5.1
"South Carolina","45","Assault","X85-Y09","2010","2010",229,4625364,5
"South Carolina","45","Assault","X85-Y09","2011","2011",253,4679230,5.4
"South Carolina","45","Assault","X85-Y09","2012","2012",273,4723723,5.8
"South Carolina","45","Assault","X85-Y09","2013","2013",244,4774839,5.1
"South Carolina","45","Assault","X85-Y09","2014","2014",266,4832482,5.5
"South Carolina","45","Assault","X85-Y09","2015","2015",360,4896146,7.4
"South Carolina","45","Assault","X85-Y09","2016","2016",335,4961119,6.8
"South Dakota","46","Intentional self-harm","X60-X84","1999","1999",56,750412,7.5
"South Dakota","46","Intentional self-harm","X60-X84","2000","2000",51,754844,6.8
"South Dakota","46","Intentional self-harm","X60-X84","2001","2001",43,757972,5.7
"South Dakota","46","Intentional self-harm","X60-X84","2002","2002",50,760020,6.6
"South Dakota","46","Intentional self-harm","X60-X84","2003","2003",60,763729,7.9
"South Dakota","46","Intentional self-harm","X60-X84","2004","2004",61,770396,7.9
"South Dakota","46","Intentional self-harm","X60-X84","2005","2005",71,775493,9.2
"South Dakota","46","Intentional self-harm","X60-X84","2006","2006",71,783033,9.1
"South Dakota","46","Intentional self-harm","X60-X84","2007","2007",44,791623,5.6
"South Dakota","46","Intentional self-harm","X60-X84","2008","2008",68,799124,8.5
"South Dakota","46","Intentional self-harm","X60-X84","2009","2009",61,807067,7.6
"South Dakota","46","Intentional self-harm","X60-X84","2010","2010",65,814180,8
"South Dakota","46","Intentional self-harm","X60-X84","2011","2011",60,824082,7.3
"South Dakota","46","Intentional self-harm","X60-X84","2012","2012",76,833354,9.1
"South Dakota","46","Intentional self-harm","X60-X84","2013","2013",71,844877,8.4
"South Dakota","46","Intentional self-harm","X60-X84","2014","2014",76,853175,8.9
"South Dakota","46","Intentional self-harm","X60-X84","2015","2015",73,858469,8.5
"South Dakota","46","Intentional self-harm","X60-X84","2016","2016",84,865454,9.7
"South Dakota","46","Assault","X85-Y09","2008","2008",10,799124,"Unreliable"
"South Dakota","46","Assault","X85-Y09","2009","2009",10,807067,"Unreliable"
"South Dakota","46","Assault","X85-Y09","2015","2015",15,858469,"Unreliable"
"South Dakota","46","Assault","X85-Y09","2016","2016",14,865454,"Unreliable"
"Tennessee","47","Other external causes of accidental injury","W00-X59","1999","1999",47,5638706,0.8
"Tennessee","47","Other external causes of accidental injury","W00-X59","2000","2000",44,5689283,0.8
"Tennessee","47","Other external causes of accidental injury","W00-X59","2001","2001",49,5750789,0.9
"Tennessee","47","Other external causes of accidental injury","W00-X59","2002","2002",46,5795918,0.8
"Tennessee","47","Other external causes of accidental injury","W00-X59","2003","2003",37,5847812,0.6
"Tennessee","47","Other external causes of accidental injury","W00-X59","2004","2004",38,5910809,0.6
"Tennessee","47","Other external causes of accidental injury","W00-X59","2005","2005",36,5991057,0.6
"Tennessee","47","Other external causes of accidental injury","W00-X59","2006","2006",30,6088766,0.5
"Tennessee","47","Other external causes of accidental injury","W00-X59","2007","2007",22,6175727,0.4
"Tennessee","47","Other external causes of accidental injury","W00-X59","2008","2008",17,6247411,"Unreliable"
"Tennessee","47","Other external causes of accidental injury","W00-X59","2009","2009",29,6306019,0.5
