"Year","Year Code","State","State Code","Ten-Year Age Groups","Ten-Year Age Groups Code","Deaths","Population","Crude Rate"
"2009","2009","Connecticut","09","15-24 years","15-24",36,478212,7.5
"2009","2009","Connecticut","09","25-34 years","25-34",39,415315,9.4
"2009","2009","Connecticut","09","35-44 years","35-44",27,496521,5.4
"2009","2009","Connecticut","09","45-54 years","45-54",30,572740,5.2
"2009","2009","Connecticut","09","55-64 years","55-64",12,430784,0
"2009","2009","Connecticut","09","75-84 years","75-84",13,167963,0
"2009","2009","Delaware","10","15-24 years","15-24",20,126791,15.8
"2009","2009","Delaware","10","25-34 years","25-34",16,110691,0
"2009","2009","Delaware","10","35-44 years","35-44",18,117947,0
"2009","2009","District of Columbia","11","15-24 years","15-24",47,102506,45.9
"2009","2009","District of Columbia","11","25-34 years","25-34",35,118225,29.6
"2009","2009","District of Columbia","11","35-44 years","35-44",16,80868,0
"2009","2009","Florida","12","5-14 years","5-14",16,2197069,0
"2009","2009","Florida","12","15-24 years","15-24",371,2452404,15.1
"2009","2009","Florida","12","25-34 years","25-34",414,2268725,18.2
"2009","2009","Florida","12","35-44 years","35-44",353,2460117,14.3
"2009","2009","Florida","12","45-54 years","45-54",361,2715193,13.3
"2009","2009","Florida","12","55-64 years","55-64",329,2274599,14.5
"2009","2009","Florida","12","65-74 years","65-74",184,1689688,10.9
"2009","2009","Florida","12","75-84 years","75-84",195,1093940,17.8
"2009","2009","Florida","12","85+ years","85+",74,422087,17.5
"2009","2009","Georgia","13","5-14 years","5-14",17,1372239,0
"2009","2009","Georgia","13","15-24 years","15-24",210,1388495,15.1
"2009","2009","Georgia","13","25-34 years","25-34",239,1338179,17.9
"2009","2009","Georgia","13","35-44 years","35-44",216,1411873,15.3
"2009","2009","Georgia","13","45-54 years","45-54",210,1374167,15.3
"2009","2009","Georgia","13","55-64 years","55-64",145,1036484,14
"2009","2009","Georgia","13","65-74 years","65-74",99,588106,16.8
"2009","2009","Georgia","13","75-84 years","75-84",64,307150,20.8
"2009","2009","Georgia","13","85+ years","85+",23,111401,20.6
"2009","2009","Hawaii","15","35-44 years","35-44",10,176853,0
"2009","2009","Hawaii","15","45-54 years","45-54",13,193429,0
"2009","2009","Idaho","16","15-24 years","15-24",24,224394,10.7
"2009","2009","Idaho","16","25-34 years","25-34",23,207725,11.1
"2009","2009","Idaho","16","35-44 years","35-44",31,191945,16.2
"2009","2009","Idaho","16","45-54 years","45-54",41,208898,19.6
"2009","2009","Idaho","16","55-64 years","55-64",34,174897,19.4
"2009","2009","Idaho","16","65-74 years","65-74",18,106133,0
"2009","2009","Idaho","16","75-84 years","75-84",13,59019,0
"2009","2009","Illinois","17","5-14 years","5-14",11,1741288,0
"2009","2009","Illinois","17","15-24 years","15-24",345,1805849,19.1
"2009","2009","Illinois","17","25-34 years","25-34",231,1770469,13
"2009","2009","Illinois","17","35-44 years","35-44",129,1746776,7.4
"2009","2009","Illinois","17","45-54 years","45-54",122,1871148,6.5
"2009","2009","Illinois","17","55-64 years","55-64",81,1428967,5.7
"2009","2009","Illinois","17","65-74 years","65-74",52,835601,6.2
"2009","2009","Illinois","17","75-84 years","75-84",57,525595,10.8
"2009","2009","Illinois","17","85+ years","85+",14,230810,0
"2009","2009","Indiana","18","15-24 years","15-24",129,928092,13.9
"2009","2009","Indiana","18","25-34 years","25-34",141,825179,17.1
"2009","2009","Indiana","18","35-44 years","35-44",118,851373,13.9
"2009","2009","Indiana","18","45-54 years","45-54",142,946400,15
"2009","2009","Indiana","18","55-64 years","55-64",89,747106,11.9
"2009","2009","Indiana","18","65-74 years","65-74",52,443494,11.7
"2009","2009","Indiana","18","75-84 years","75-84",33,274136,12
"2009","2009","Indiana","18","85+ years","85+",14,113118,0
"2009","2009","Iowa","19","15-24 years","15-24",23,432636,5.3
"2009","2009","Iowa","19","25-34 years","25-34",28,377041,7.4
"2009","2009","Iowa","19","35-44 years","35-44",32,368264,8.7
"2009","2009","Iowa","19","45-54 years","45-54",32,442237,7.2
"2009","2009","Iowa","19","55-64 years","55-64",28,361422,7.7
"2009","2009","Iowa","19","65-74 years","65-74",22,222198,9.9
"2009","2009","Iowa","19","75-84 years","75-84",11,154392,0
"2009","2009","Kansas","20","5-14 years","5-14",10,398257,0
"2009","2009","Kansas","20","15-24 years","15-24",53,409723,12.9
"2009","2009","Kansas","20","25-34 years","25-34",63,370956,17
"2009","2009","Kansas","20","35-44 years","35-44",47,349360,13.5
"2009","2009","Kansas","20","45-54 years","45-54",42,408687,10.3
"2009","2009","Kansas","20","55-64 years","55-64",31,320851,9.7
"2009","2009","Kansas","20","65-74 years","65-74",26,186880,13.9
"2009","2009","Kansas","20","75-84 years","75-84",17,126537,0
"2009","2009","Kentucky","21","15-24 years","15-24",79,585941,13.5
"2009","2009","Kentucky","21","25-34 years","25-34",101,564291,17.9
"2009","2009","Kentucky","21","35-44 years","35-44",95,583402,16.3
"2009","2009","Kentucky","21","45-54 years","45-54",94,641717,14.6
"2009","2009","Kentucky","21","55-64 years","55-64",67,524383,12.8
"2009","2009","Kentucky","21","65-74 years","65-74",64,319714,20
"2009","2009","Kentucky","21","75-84 years","75-84",34,182869,18.6
"2009","2009","Kentucky","21","85+ years","85+",10,67955,0
"2009","2009","Louisiana","22","5-14 years","5-14",10,608234,0
"2009","2009","Louisiana","22","15-24 years","15-24",214,666011,32.1
"2009","2009","Louisiana","22","25-34 years","25-34",184,613507,30
"2009","2009","Louisiana","22","35-44 years","35-44",133,568146,23.4
"2009","2009","Louisiana","22","45-54 years","45-54",107,654126,16.4
"2009","2009","Louisiana","22","55-64 years","55-64",68,519317,13.1
"2009","2009","Louisiana","22","65-74 years","65-74",39,305564,12.8
"2009","2009","Louisiana","22","75-84 years","75-84",33,179320,18.4
"2009","2009","Maine","23","35-44 years","35-44",29,176367,16.4
"2009","2009","Maine","23","45-54 years","45-54",28,219374,12.8
"2009","2009","Maine","23","55-64 years","55-64",18,186977,0
"2009","2009","Maine","23","65-74 years","65-74",17,110029,0
"2009","2009","Maryland","24","15-24 years","15-24",149,797106,18.7
"2009","2009","Maryland","24","25-34 years","25-34",126,750047,16.8
"2009","2009","Maryland","24","35-44 years","35-44",91,808015,11.3
"2009","2009","Maryland","24","45-54 years","45-54",84,895759,9.4
"2009","2009","Maryland","24","55-64 years","55-64",52,675736,7.7
"2009","2009","Maryland","24","65-74 years","65-74",28,376703,7.4
"2009","2009","Maryland","24","75-84 years","75-84",21,223017,9.4
"2009","2009","Maryland","24","85+ years","85+",12,95263,0
"2009","2009","Massachusetts","25","15-24 years","15-24",56,937007,6
"2009","2009","Massachusetts","25","25-34 years","25-34",43,836527,5.1
"2009","2009","Massachusetts","25","35-44 years","35-44",31,904913,3.4
"2009","2009","Massachusetts","25","45-54 years","45-54",34,1006698,3.4
"2009","2009","Massachusetts","25","55-64 years","55-64",12,779883,0
"2009","2009","Massachusetts","25","65-74 years","65-74",12,445871,0
"2009","2009","Michigan","26","15-24 years","15-24",249,1415525,17.6
"2009","2009","Michigan","26","25-34 years","25-34",187,1168135,16
"2009","2009","Michigan","26","35-44 years","35-44",192,1308098,14.7
"2009","2009","Michigan","26","45-54 years","45-54",175,1519908,11.5
"2009","2009","Michigan","26","55-64 years","55-64",119,1216437,9.8
"2009","2009","Michigan","26","65-74 years","65-74",71,711026,10
"2009","2009","Michigan","26","75-84 years","75-84",58,445871,13
"2009","2009","Michigan","26","85+ years","85+",22,186726,11.8
"2009","2009","Minnesota","27","15-24 years","15-24",55,731504,7.5
"2009","2009","Minnesota","27","25-34 years","25-34",40,707472,5.7
"2009","2009","Minnesota","27","35-44 years","35-44",50,692200,7.2
"2009","2009","Minnesota","27","45-54 years","45-54",85,808480,10.5
"2009","2009","Minnesota","27","55-64 years","55-64",43,608257,7.1
"2009","2009","Minnesota","27","65-74 years","65-74",29,345983,8.4
"2009","2009","Minnesota","27","75-84 years","75-84",17,221671,0
"2009","2009","Mississippi","28","15-24 years","15-24",82,437190,18.8
"2009","2009","Mississippi","28","25-34 years","25-34",96,385569,24.9
"2009","2009","Mississippi","28","35-44 years","35-44",95,378587,25.1
"2009","2009","Mississippi","28","45-54 years","45-54",86,417705,20.6
"2009","2009","Mississippi","28","55-64 years","55-64",53,337648,15.7
"2009","2009","Mississippi","28","65-74 years","65-74",30,211560,14.2
"2009","2009","Mississippi","28","75-84 years","75-84",27,120729,22.4
"2009","2009","Missouri","29","15-24 years","15-24",185,840035,22
"2009","2009","Missouri","29","25-34 years","25-34",170,767881,22.1
"2009","2009","Missouri","29","35-44 years","35-44",116,759772,15.3
"2009","2009","Missouri","29","45-54 years","45-54",132,888545,14.9
"2009","2009","Missouri","29","55-64 years","55-64",77,702887,11
"2009","2009","Missouri","29","65-74 years","65-74",57,442203,12.9
"2009","2009","Missouri","29","75-84 years","75-84",51,273159,18.7
"2009","2009","Missouri","29","85+ years","85+",13,111614,0
"2009","2009","Montana","30","15-24 years","15-24",29,135694,21.4
"2009","2009","Montana","30","25-34 years","25-34",16,120469,0
"2009","2009","Montana","30","35-44 years","35-44",22,113930,19.3
"2009","2009","Montana","30","45-54 years","45-54",36,151768,23.7
"2009","2009","Montana","30","55-64 years","55-64",32,134566,23.8
"2009","2009","Montana","30","65-74 years","65-74",14,78600,0
"2009","2009","Montana","30","75-84 years","75-84",11,45662,0
"2009","2009","Nebraska","31","15-24 years","15-24",29,259692,11.2
"2009","2009","Nebraska","31","25-34 years","25-34",19,240551,0
"2009","2009","Nebraska","31","35-44 years","35-44",20,221821,9
"2009","2009","Nebraska","31","45-54 years","45-54",21,259696,8.1
"2009","2009","Nebraska","31","55-64 years","55-64",12,206615,0
"2009","2009","Nebraska","31","65-74 years","65-74",16,121307,0
"2009","2009","Nevada","32","15-24 years","15-24",52,358213,14.5
"2009","2009","Nevada","32","25-34 years","25-34",70,388477,18
"2009","2009","Nevada","32","35-44 years","35-44",63,386059,16.3
"2009","2009","Nevada","32","45-54 years","45-54",71,374399,19
"2009","2009","Nevada","32","55-64 years","55-64",53,307809,17.2
"2009","2009","Nevada","32","65-74 years","65-74",48,191662,25
"2009","2009","Nevada","32","75-84 years","75-84",33,94532,34.9
"2009","2009","New Hampshire","33","15-24 years","15-24",16,179273,0
"2009","2009","New Hampshire","33","35-44 years","35-44",11,184831,0
"2009","2009","New Hampshire","33","45-54 years","45-54",20,225392,8.9
"2009","2009","New Hampshire","33","55-64 years","55-64",16,172791,0
"2009","2009","New Jersey","34","15-24 years","15-24",98,1134905,8.6
"2009","2009","New Jersey","34","25-34 years","25-34",106,1103609,9.6
"2009","2009","New Jersey","34","35-44 years","35-44",54,1260652,4.3
"2009","2009","New Jersey","34","45-54 years","45-54",58,1370539,4.2
"2009","2009","New Jersey","34","55-64 years","55-64",41,1017034,4
"2009","2009","New Jersey","34","65-74 years","65-74",18,600820,0
"2009","2009","New Jersey","34","75-84 years","75-84",22,397668,5.5
"2009","2009","New Mexico","35","15-24 years","15-24",56,291781,19.2
"2009","2009","New Mexico","35","25-34 years","25-34",58,262060,22.1
"2009","2009","New Mexico","35","35-44 years","35-44",36,249557,14.4
"2009","2009","New Mexico","35","45-54 years","45-54",45,291819,15.4
"2009","2009","New Mexico","35","55-64 years","55-64",47,249269,18.9
"2009","2009","New Mexico","35","65-74 years","65-74",18,149794,0
"2009","2009","New Mexico","35","75-84 years","75-84",16,85283,0
"2009","2009","New York","36","15-24 years","15-24",247,2769552,8.9
"2009","2009","New York","36","25-34 years","25-34",211,2635818,8
"2009","2009","New York","36","35-44 years","35-44",136,2654219,5.1
"2009","2009","New York","36","45-54 years","45-54",123,2869544,4.3
"2009","2009","New York","36","55-64 years","55-64",94,2244247,4.2
"2009","2009","New York","36","65-74 years","65-74",54,1339404,4
"2009","2009","New York","36","75-84 years","75-84",40,869461,4.6
"2009","2009","New York","36","85+ years","85+",28,383345,7.3
"2009","2009","North Carolina","37","15-24 years","15-24",209,1314043,15.9
"2009","2009","North Carolina","37","25-34 years","25-34",186,1237192,15
"2009","2009","North Carolina","37","35-44 years","35-44",194,1336480,14.5
"2009","2009","North Carolina","37","45-54 years","45-54",194,1357941,14.3
"2009","2009","North Carolina","37","55-64 years","55-64",143,1108180,12.9
"2009","2009","North Carolina","37","65-74 years","65-74",91,679505,13.4
"2009","2009","North Carolina","37","75-84 years","75-84",59,384050,15.4
"2009","2009","North Carolina","37","85+ years","85+",23,143095,16.1
"2009","2009","North Dakota","38","15-24 years","15-24",14,106846,0
"2009","2009","North Dakota","38","25-34 years","25-34",11,87228,0
"2009","2009","North Dakota","38","35-44 years","35-44",10,75449,0
"2009","2009","North Dakota","38","45-54 years","45-54",14,97263,0
"2009","2009","Ohio","39","5-14 years","5-14",12,1530285,0
"2009","2009","Ohio","39","15-24 years","15-24",185,1592426,11.6
"2009","2009","Ohio","39","25-34 years","25-34",182,1410648,12.9
"2009","2009","Ohio","39","35-44 years","35-44",148,1506297,9.8
"2009","2009","Ohio","39","45-54 years","45-54",177,1751039,10.1
"2009","2009","Ohio","39","55-64 years","55-64",132,1407110,9.4
"2009","2009","Ohio","39","65-74 years","65-74",63,839681,7.5
"2009","2009","Ohio","39","75-84 years","75-84",49,542524,9
"2009","2009","Ohio","39","85+ years","85+",21,225518,9.3
"2009","2009","Oklahoma","40","15-24 years","15-24",93,534101,17.4
"2009","2009","Oklahoma","40","25-34 years","25-34",93,498218,18.7
"2009","2009","Oklahoma","40","35-44 years","35-44",92,461158,19.9
"2009","2009","Oklahoma","40","45-54 years","45-54",104,526476,19.8
"2009","2009","Oklahoma","40","55-64 years","55-64",68,429509,15.8
"2009","2009","Oklahoma","40","65-74 years","65-74",38,275790,13.8
"2009","2009","Oklahoma","40","75-84 years","75-84",28,162693,17.2
"2009","2009","Oregon","41","15-24 years","15-24",39,510178,7.6
"2009","2009","Oregon","41","25-34 years","25-34",58,520329,11.1
"2009","2009","Oregon","41","35-44 years","35-44",61,500286,12.2
"2009","2009","Oregon","41","45-54 years","45-54",70,543859,12.9
"2009","2009","Oregon","41","55-64 years","55-64",84,495581,16.9
"2009","2009","Oregon","41","65-74 years","65-74",43,280741,15.3
"2009","2009","Oregon","41","75-84 years","75-84",30,165663,18.1
"2009","2009","Oregon","41","85+ years","85+",14,76336,0
"2009","2009","Pennsylvania","42","15-24 years","15-24",263,1777306,14.8
"2009","2009","Pennsylvania","42","25-34 years","25-34",250,1498783,16.7
"2009","2009","Pennsylvania","42","35-44 years","35-44",200,1647361,12.1
"2009","2009","Pennsylvania","42","45-54 years","45-54",229,1943598,11.8
"2009","2009","Pennsylvania","42","55-64 years","55-64",177,1573126,11.3
"2009","2009","Pennsylvania","42","65-74 years","65-74",92,966040,9.5
"2009","2009","Pennsylvania","42","75-84 years","75-84",82,681169,12
"2009","2009","Pennsylvania","42","85+ years","85+",29,299439,9.7
"2009","2009","Rhode Island","44","15-24 years","15-24",14,163213,0
"2009","2009","Rhode Island","44","25-34 years","25-34",11,126651,0
"2009","2009","Rhode Island","44","45-54 years","45-54",10,162676,0
"2009","2009","South Carolina","45","15-24 years","15-24",130,659668,19.7
"2009","2009","South Carolina","45","25-34 years","25-34",128,586880,21.8
"2009","2009","South Carolina","45","35-44 years","35-44",88,608228,14.5
"2009","2009","South Carolina","45","45-54 years","45-54",92,656957,14
"2009","2009","South Carolina","45","55-64 years","55-64",83,568892,14.6
"2009","2009","South Carolina","45","65-74 years","65-74",63,358724,17.6
"2009","2009","South Carolina","45","75-84 years","75-84",25,189274,13.2
"2009","2009","South Carolina","45","85+ years","85+",10,68934,0
"2009","2009","South Dakota","46","15-24 years","15-24",19,115992,0
"2009","2009","South Dakota","46","25-34 years","25-34",14,103198,0
"2009","2009","South Dakota","46","35-44 years","35-44",10,93767,0
"2009","2009","South Dakota","46","45-54 years","45-54",11,117152,0
"2009","2009","Tennessee","47","15-24 years","15-24",173,859691,20.1
"2009","2009","Tennessee","47","25-34 years","25-34",168,821861,20.4
"2009","2009","Tennessee","47","35-44 years","35-44",163,862870,18.9
"2009","2009","Tennessee","47","45-54 years","45-54",181,922529,19.6
"2009","2009","Tennessee","47","55-64 years","55-64",117,765176,15.3
"2009","2009","Tennessee","47","65-74 years","65-74",74,476082,15.5
"2009","2009","Tennessee","47","75-84 years","75-84",52,263860,19.7
"2009","2009","Tennessee","47","85+ years","85+",16,97402,0
"2009","2009","Texas","48","5-14 years","5-14",25,3739878,0.7
