"State","State Code","2013 Urbanization","2013 Urbanization Code","Year","Year Code","Place of Death","Place of Death Code","Deaths","Population","Crude Rate"
"Arkansas","05","Small Metro","4","2007","2007","Decedent's home","4",35,"Not Applicable","Not Applicable"
"Arkansas","05","Small Metro","4","2008","2008","Decedent's home","4",35,"Not Applicable","Not Applicable"
"Arkansas","05","Small Metro","4","2009","2009","Decedent's home","4",35,"Not Applicable","Not Applicable"
"Arkansas","05","Small Metro","4","2010","2010","Decedent's home","4",17,"Not Applicable","Not Applicable"
"Arkansas","05","Small Metro","4","2011","2011","Decedent's home","4",32,"Not Applicable","Not Applicable"
"Arkansas","05","Small Metro","4","2012","2012","Decedent's home","4",34,"Not Applicable","Not Applicable"
"Arkansas","05","Small Metro","4","2013","2013","Decedent's home","4",35,"Not Applicable","Not Applicable"
"Arkansas","05","Small Metro","4","2014","2014","Decedent's home","4",46,"Not Applicable","Not Applicable"
"Arkansas","05","Small Metro","4","2015","2015","Decedent's home","4",39,"Not Applicable","Not Applicable"
"Arkansas","05","Small Metro","4","2016","2016","Decedent's home","4",43,"Not Applicable","Not Applicable"
"Arkansas","05","Micropolitan (Nonmetro)","5","1999","1999","Decedent's home","4",37,"Not Applicable","Not Applicable"
"Arkansas","05","Micropolitan (Nonmetro)","5","2000","2000","Decedent's home","4",52,"Not Applicable","Not Applicable"
"Arkansas","05","Micropolitan (Nonmetro)","5","2001","2001","Decedent's home","4",54,"Not Applicable","Not Applicable"
"Arkansas","05","Micropolitan (Nonmetro)","5","2002","2002","Decedent's home","4",49,"Not Applicable","Not Applicable"
"Arkansas","05","Micropolitan (Nonmetro)","5","2003","2003","Decedent's home","4",56,"Not Applicable","Not Applicable"
"Arkansas","05","Micropolitan (Nonmetro)","5","2004","2004","Decedent's home","4",42,"Not Applicable","Not Applicable"
"Arkansas","05","Micropolitan (Nonmetro)","5","2005","2005","Decedent's home","4",47,"Not Applicable","Not Applicable"
"Arkansas","05","Micropolitan (Nonmetro)","5","2006","2006","Decedent's home","4",50,"Not Applicable","Not Applicable"
"Arkansas","05","Micropolitan (Nonmetro)","5","2007","2007","Decedent's home","4",43,"Not Applicable","Not Applicable"
"Arkansas","05","Micropolitan (Nonmetro)","5","2008","2008","Decedent's home","4",54,"Not Applicable","Not Applicable"
"Arkansas","05","Micropolitan (Nonmetro)","5","2009","2009","Decedent's home","4",61,"Not Applicable","Not Applicable"
"Arkansas","05","Micropolitan (Nonmetro)","5","2010","2010","Decedent's home","4",69,"Not Applicable","Not Applicable"
"Arkansas","05","Micropolitan (Nonmetro)","5","2011","2011","Decedent's home","4",51,"Not Applicable","Not Applicable"
"Arkansas","05","Micropolitan (Nonmetro)","5","2012","2012","Decedent's home","4",57,"Not Applicable","Not Applicable"
"Arkansas","05","Micropolitan (Nonmetro)","5","2013","2013","Decedent's home","4",69,"Not Applicable","Not Applicable"
"Arkansas","05","Micropolitan (Nonmetro)","5","2014","2014","Decedent's home","4",50,"Not Applicable","Not Applicable"
"Arkansas","05","Micropolitan (Nonmetro)","5","2015","2015","Decedent's home","4",62,"Not Applicable","Not Applicable"
"Arkansas","05","Micropolitan (Nonmetro)","5","2016","2016","Decedent's home","4",59,"Not Applicable","Not Applicable"
"Arkansas","05","NonCore (Nonmetro)","6","1999","1999","Decedent's home","4",51,"Not Applicable","Not Applicable"
"Arkansas","05","NonCore (Nonmetro)","6","2000","2000","Decedent's home","4",56,"Not Applicable","Not Applicable"
"Arkansas","05","NonCore (Nonmetro)","6","2001","2001","Decedent's home","4",64,"Not Applicable","Not Applicable"
"Arkansas","05","NonCore (Nonmetro)","6","2002","2002","Decedent's home","4",61,"Not Applicable","Not Applicable"
"Arkansas","05","NonCore (Nonmetro)","6","2003","2003","Decedent's home","4",58,"Not Applicable","Not Applicable"
"Arkansas","05","NonCore (Nonmetro)","6","2004","2004","Decedent's home","4",63,"Not Applicable","Not Applicable"
"Arkansas","05","NonCore (Nonmetro)","6","2005","2005","Decedent's home","4",56,"Not Applicable","Not Applicable"
"Arkansas","05","NonCore (Nonmetro)","6","2006","2006","Decedent's home","4",59,"Not Applicable","Not Applicable"
"Arkansas","05","NonCore (Nonmetro)","6","2007","2007","Decedent's home","4",52,"Not Applicable","Not Applicable"
"Arkansas","05","NonCore (Nonmetro)","6","2008","2008","Decedent's home","4",62,"Not Applicable","Not Applicable"
"Arkansas","05","NonCore (Nonmetro)","6","2009","2009","Decedent's home","4",52,"Not Applicable","Not Applicable"
"Arkansas","05","NonCore (Nonmetro)","6","2010","2010","Decedent's home","4",49,"Not Applicable","Not Applicable"
"Arkansas","05","NonCore (Nonmetro)","6","2011","2011","Decedent's home","4",52,"Not Applicable","Not Applicable"
"Arkansas","05","NonCore (Nonmetro)","6","2012","2012","Decedent's home","4",63,"Not Applicable","Not Applicable"
"Arkansas","05","NonCore (Nonmetro)","6","2013","2013","Decedent's home","4",67,"Not Applicable","Not Applicable"
"Arkansas","05","NonCore (Nonmetro)","6","2014","2014","Decedent's home","4",63,"Not Applicable","Not Applicable"
"Arkansas","05","NonCore (Nonmetro)","6","2015","2015","Decedent's home","4",48,"Not Applicable","Not Applicable"
"Arkansas","05","NonCore (Nonmetro)","6","2016","2016","Decedent's home","4",63,"Not Applicable","Not Applicable"
"California","06","Large Central Metro","1","1999","1999","Decedent's home","4",611,"Not Applicable","Not Applicable"
"California","06","Large Central Metro","1","2000","2000","Decedent's home","4",593,"Not Applicable","Not Applicable"
"California","06","Large Central Metro","1","2001","2001","Decedent's home","4",574,"Not Applicable","Not Applicable"
"California","06","Large Central Metro","1","2002","2002","Decedent's home","4",605,"Not Applicable","Not Applicable"
"California","06","Large Central Metro","1","2003","2003","Decedent's home","4",569,"Not Applicable","Not Applicable"
"California","06","Large Central Metro","1","2004","2004","Decedent's home","4",520,"Not Applicable","Not Applicable"
"California","06","Large Central Metro","1","2005","2005","Decedent's home","4",528,"Not Applicable","Not Applicable"
"California","06","Large Central Metro","1","2006","2006","Decedent's home","4",478,"Not Applicable","Not Applicable"
"California","06","Large Central Metro","1","2007","2007","Decedent's home","4",556,"Not Applicable","Not Applicable"
"California","06","Large Central Metro","1","2008","2008","Decedent's home","4",590,"Not Applicable","Not Applicable"
"California","06","Large Central Metro","1","2009","2009","Decedent's home","4",590,"Not Applicable","Not Applicable"
"California","06","Large Central Metro","1","2010","2010","Decedent's home","4",570,"Not Applicable","Not Applicable"
"California","06","Large Central Metro","1","2011","2011","Decedent's home","4",600,"Not Applicable","Not Applicable"
"California","06","Large Central Metro","1","2012","2012","Decedent's home","4",610,"Not Applicable","Not Applicable"
"California","06","Large Central Metro","1","2013","2013","Decedent's home","4",627,"Not Applicable","Not Applicable"
"California","06","Large Central Metro","1","2014","2014","Decedent's home","4",607,"Not Applicable","Not Applicable"
"California","06","Large Central Metro","1","2015","2015","Decedent's home","4",612,"Not Applicable","Not Applicable"
"California","06","Large Central Metro","1","2016","2016","Decedent's home","4",618,"Not Applicable","Not Applicable"
"California","06","Large Fringe Metro","2","1999","1999","Decedent's home","4",142,"Not Applicable","Not Applicable"
"California","06","Large Fringe Metro","2","2000","2000","Decedent's home","4",147,"Not Applicable","Not Applicable"
"California","06","Large Fringe Metro","2","2001","2001","Decedent's home","4",141,"Not Applicable","Not Applicable"
"California","06","Large Fringe Metro","2","2002","2002","Decedent's home","4",128,"Not Applicable","Not Applicable"
"California","06","Large Fringe Metro","2","2003","2003","Decedent's home","4",163,"Not Applicable","Not Applicable"
"California","06","Large Fringe Metro","2","2004","2004","Decedent's home","4",137,"Not Applicable","Not Applicable"
"California","06","Large Fringe Metro","2","2005","2005","Decedent's home","4",137,"Not Applicable","Not Applicable"
"California","06","Large Fringe Metro","2","2006","2006","Decedent's home","4",156,"Not Applicable","Not Applicable"
"California","06","Large Fringe Metro","2","2007","2007","Decedent's home","4",126,"Not Applicable","Not Applicable"
"California","06","Large Fringe Metro","2","2008","2008","Decedent's home","4",161,"Not Applicable","Not Applicable"
"California","06","Large Fringe Metro","2","2009","2009","Decedent's home","4",168,"Not Applicable","Not Applicable"
"California","06","Large Fringe Metro","2","2010","2010","Decedent's home","4",163,"Not Applicable","Not Applicable"
"California","06","Large Fringe Metro","2","2011","2011","Decedent's home","4",151,"Not Applicable","Not Applicable"
"California","06","Large Fringe Metro","2","2012","2012","Decedent's home","4",143,"Not Applicable","Not Applicable"
"California","06","Large Fringe Metro","2","2013","2013","Decedent's home","4",149,"Not Applicable","Not Applicable"
"California","06","Large Fringe Metro","2","2014","2014","Decedent's home","4",161,"Not Applicable","Not Applicable"
"California","06","Large Fringe Metro","2","2015","2015","Decedent's home","4",150,"Not Applicable","Not Applicable"
"California","06","Large Fringe Metro","2","2016","2016","Decedent's home","4",192,"Not Applicable","Not Applicable"
"California","06","Medium Metro","3","1999","1999","Decedent's home","4",176,"Not Applicable","Not Applicable"
"California","06","Medium Metro","3","2000","2000","Decedent's home","4",193,"Not Applicable","Not Applicable"
"California","06","Medium Metro","3","2001","2001","Decedent's home","4",183,"Not Applicable","Not Applicable"
"California","06","Medium Metro","3","2002","2002","Decedent's home","4",206,"Not Applicable","Not Applicable"
"California","06","Medium Metro","3","2003","2003","Decedent's home","4",211,"Not Applicable","Not Applicable"
"California","06","Medium Metro","3","2004","2004","Decedent's home","4",196,"Not Applicable","Not Applicable"
"California","06","Medium Metro","3","2005","2005","Decedent's home","4",204,"Not Applicable","Not Applicable"
"California","06","Medium Metro","3","2006","2006","Decedent's home","4",199,"Not Applicable","Not Applicable"
"California","06","Medium Metro","3","2007","2007","Decedent's home","4",197,"Not Applicable","Not Applicable"
"California","06","Medium Metro","3","2008","2008","Decedent's home","4",208,"Not Applicable","Not Applicable"
"California","06","Medium Metro","3","2009","2009","Decedent's home","4",231,"Not Applicable","Not Applicable"
"California","06","Medium Metro","3","2010","2010","Decedent's home","4",218,"Not Applicable","Not Applicable"
"California","06","Medium Metro","3","2011","2011","Decedent's home","4",217,"Not Applicable","Not Applicable"
"California","06","Medium Metro","3","2012","2012","Decedent's home","4",251,"Not Applicable","Not Applicable"
"California","06","Medium Metro","3","2013","2013","Decedent's home","4",250,"Not Applicable","Not Applicable"
"California","06","Medium Metro","3","2014","2014","Decedent's home","4",239,"Not Applicable","Not Applicable"
"California","06","Medium Metro","3","2015","2015","Decedent's home","4",267,"Not Applicable","Not Applicable"
"California","06","Medium Metro","3","2016","2016","Decedent's home","4",243,"Not Applicable","Not Applicable"
"California","06","Small Metro","4","1999","1999","Decedent's home","4",55,"Not Applicable","Not Applicable"
"California","06","Small Metro","4","2000","2000","Decedent's home","4",49,"Not Applicable","Not Applicable"
"California","06","Small Metro","4","2001","2001","Decedent's home","4",56,"Not Applicable","Not Applicable"
"California","06","Small Metro","4","2002","2002","Decedent's home","4",57,"Not Applicable","Not Applicable"
"California","06","Small Metro","4","2003","2003","Decedent's home","4",58,"Not Applicable","Not Applicable"
"California","06","Small Metro","4","2004","2004","Decedent's home","4",66,"Not Applicable","Not Applicable"
"California","06","Small Metro","4","2005","2005","Decedent's home","4",61,"Not Applicable","Not Applicable"
"California","06","Small Metro","4","2006","2006","Decedent's home","4",57,"Not Applicable","Not Applicable"
"California","06","Small Metro","4","2007","2007","Decedent's home","4",50,"Not Applicable","Not Applicable"
"California","06","Small Metro","4","2008","2008","Decedent's home","4",56,"Not Applicable","Not Applicable"
"California","06","Small Metro","4","2009","2009","Decedent's home","4",53,"Not Applicable","Not Applicable"
"California","06","Small Metro","4","2010","2010","Decedent's home","4",52,"Not Applicable","Not Applicable"
"California","06","Small Metro","4","2011","2011","Decedent's home","4",82,"Not Applicable","Not Applicable"
"California","06","Small Metro","4","2012","2012","Decedent's home","4",55,"Not Applicable","Not Applicable"
"California","06","Small Metro","4","2013","2013","Decedent's home","4",57,"Not Applicable","Not Applicable"
"California","06","Small Metro","4","2014","2014","Decedent's home","4",70,"Not Applicable","Not Applicable"
"California","06","Small Metro","4","2015","2015","Decedent's home","4",59,"Not Applicable","Not Applicable"
"California","06","Small Metro","4","2016","2016","Decedent's home","4",61,"Not Applicable","Not Applicable"
"California","06","Micropolitan (Nonmetro)","5","1999","1999","Decedent's home","4",37,"Not Applicable","Not Applicable"
"California","06","Micropolitan (Nonmetro)","5","2000","2000","Decedent's home","4",32,"Not Applicable","Not Applicable"
"California","06","Micropolitan (Nonmetro)","5","2001","2001","Decedent's home","4",43,"Not Applicable","Not Applicable"
"California","06","Micropolitan (Nonmetro)","5","2002","2002","Decedent's home","4",53,"Not Applicable","Not Applicable"
"California","06","Micropolitan (Nonmetro)","5","2003","2003","Decedent's home","4",40,"Not Applicable","Not Applicable"
"California","06","Micropolitan (Nonmetro)","5","2004","2004","Decedent's home","4",31,"Not Applicable","Not Applicable"
"California","06","Micropolitan (Nonmetro)","5","2005","2005","Decedent's home","4",39,"Not Applicable","Not Applicable"
"California","06","Micropolitan (Nonmetro)","5","2006","2006","Decedent's home","4",40,"Not Applicable","Not Applicable"
"California","06","Micropolitan (Nonmetro)","5","2007","2007","Decedent's home","4",54,"Not Applicable","Not Applicable"
"California","06","Micropolitan (Nonmetro)","5","2008","2008","Decedent's home","4",40,"Not Applicable","Not Applicable"
"California","06","Micropolitan (Nonmetro)","5","2009","2009","Decedent's home","4",50,"Not Applicable","Not Applicable"
"California","06","Micropolitan (Nonmetro)","5","2010","2010","Decedent's home","4",47,"Not Applicable","Not Applicable"
"California","06","Micropolitan (Nonmetro)","5","2011","2011","Decedent's home","4",51,"Not Applicable","Not Applicable"
"California","06","Micropolitan (Nonmetro)","5","2012","2012","Decedent's home","4",39,"Not Applicable","Not Applicable"
"California","06","Micropolitan (Nonmetro)","5","2013","2013","Decedent's home","4",59,"Not Applicable","Not Applicable"
"California","06","Micropolitan (Nonmetro)","5","2014","2014","Decedent's home","4",51,"Not Applicable","Not Applicable"
"California","06","Micropolitan (Nonmetro)","5","2015","2015","Decedent's home","4",59,"Not Applicable","Not Applicable"
"California","06","Micropolitan (Nonmetro)","5","2016","2016","Decedent's home","4",48,"Not Applicable","Not Applicable"
